OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_<=17,PSY_CENS_PATIENT_18-64,PSY_CENS_PATIENT_=65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,IMPLANTABLE_CARDIO_DEFIB_IMPLANT,OTH_PROCEDURES,PCI_ANGIOPLASTY_WITH_STENT,PCI_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,DIAGNOSTIC_ELECTROPHYSIOLOGY_EP,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,oshpd_id2,oshpd_id2
106430905,STANFORD HOSPITAL,300 PASTEUR DRIVE,PALO ALTO,94305,650-723-4000,Yes,01/01/2011,12/31/2011,Open,01/01/1948,01/01/1948,Level I & Level II - Ped,YES,21,11,14,6085511604,183a,,07 - Santa Clara,Santa Clara,70000662,Parent Facility,-122.17827,37.43342,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,491,179215,23524,110777,0,0,0,0,0,0,0,0,67,24455,564,3313,17517,8,2920,73,414,2228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6205,0,0,583,212795,24161,130522,0,0,0,0,30,10950,856,8507,0,0,0,0,0,0,0,0,0,0,0,0,0,613,223745,25017,139029,0,0,0,0,0,0,0,0,0,0,10,5,15,0,11,4,15,5,0,0,0,0,5,4,0,1,0,15,,,,,,Basic,Basic,3,0,3897,5,13869,133,15834,3220,6920,7026,40523,10384,50907,37,301,566,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,12037,2700140,9979,1026253,0,0,33,33,Yes,0,0,0,,,,0,0,CV SURG,5,0,0,428,198,428,198,101,9,0,0,798,134,970,656,1618,598,3386,1388,3484,814,282,205,250,70,699,500,136,16,68,770,561,765,465,22,22,12,4905,14046,Yes,No,500+,Non-Profit Corporation (i,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,50907,,,,,3,3902,14002,19054,13946,,Urban,LOS ALTOS/LOS ALTOS HILLS/PALO ALTO CENTRAL/STANFORD,106430905,106430905
106430915,MISSION OAKS HOSPITAL,15891 LOS GATOS-ALMADEN ROAD,LOS GATOS,95032,408-559-2011,Yes,01/01/2011,12/31/2011,Open,02/01/2001,05/09/1961,,NO,24,11,15,6085506802,183m,,07 - Santa Clara,Santa Clara,70000048,Consolidated Facility,-121.94622,37.24364,General Acute Care,Investor - Corporation,Psychiatric,34,12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5475,309,4492,49,17885,309,4492,0,0,0,0,21,7665,625,4751,0,0,0,0,0,0,0,0,0,0,0,0,0,70,25550,934,9243,0,0,0,0,2,11,0,0,0,0,0,12,12,0,12,0,12,0,2,0,0,0,10,0,0,0,0,12,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,CAMBRIAN VILLAGE WEST/CAMPBELL SOUTH/LOS GATOS/MONTE SERENO/SAN TOMAS,106430915,106430915
106431506,KAISER FND HOSP - SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,95119,408-972-7000,Yes,01/01/2011,12/31/2011,Open,12/01/1973,12/01/1973,,NO,24,11,16,6085512033,183i,,07 - Santa Clara,Santa Clara,70000117,Parent Facility,-121.80269,37.23924,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,175,63875,9074,35675,31,11315,2024,4652,0,0,0,0,14,5110,114,671,1507,10,3650,194,1106,2879,0,0,0,0,0,0,0,0,0,0,12,4380,303,156,1056,0,0,0,0,242,88330,11709,45769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,88330,11709,45769,0,0,0,0,0,0,32,1721,3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,14809,56,5428,9,9312,205,10967,2580,1829,3295,42345,6145,48490,28,0,1732,Yes,0,0,0,0,0,0,1,0,0,0,0,0,1,Respondent,3113,481920,7508,549840,0,5,7,12,Yes,1951,98,7,,,,0,473,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,87,84,145,0,232,84,232,0,0,0,0,0,78,6,0,0,0,0,0,0,0,0,5,0,92,413,Yes,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,48490,14865,5437,9517,13547,5124,,Urban,NEW ALMADEN/SAN JOSE SOUTHWEST,106431506,106431506
106434040,LUCILE SALTER PACKARD CHILDRENS HOSP. AT STANFORD,725 WELCH ROAD,PALO ALTO,94304,650-498-5050,Yes,01/01/2011,12/31/2011,Open,06/09/1991,06/09/1991,,NO,21,11,14,6085511604,183a,,07 - Santa Clara,Santa Clara,70000659,Parent Facility,-122.17282,37.43677,General Acute Care,Non-Profit Corporation (incl. Church-related),Pediatric,35,12775,2050,7839,32,11680,2723,7631,111,40515,5741,31449,44,16060,520,1557,12228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,32485,970,205,14466,0,0,0,0,311,113515,12004,73613,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,311,113515,12004,73613,0,0,0,0,0,0,64,4020,8459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,2787,592745,2582,227485,0,0,7,7,Yes,4268,446,99,,,,0,1241,CV SURG,2,320,129,66,12,386,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,300 - 499,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,LOS ALTOS/LOS ALTOS HILLS/PALO ALTO CENTRAL/STANFORD,106434040,106434040
106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,3777 SOUTH BASCOM AVENUE,CAMPBELL,95008,408-558-3643,Yes,01/01/2011,12/31/2011,Open,05/29/1992,05/29/1992,,NO,24,11,15,6085502702,183m,,07 - Santa Clara,Santa Clara,70000320,Parent Facility,-121.94843,37.25821,General Acute Care,Investor - Corporation,Long-Term Care (SN/IC),4,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1460,0,0,0,0,0,0,0,0,0,0,27,9855,0,,9198,0,0,0,0,0,0,0,0,31,11315,0,9198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,CAMBRIAN VILLAGE WEST/CAMPBELL SOUTH/LOS GATOS/MONTE SERENO/SAN TOMAS,106434051,106434051
106434138,ST. LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,95020,408-848-2000,Yes,01/01/2011,12/31/2011,Open,09/30/1999,09/30/1999,,NO,28,13,15,6085512401,182,,07 - Santa Clara,Santa Clara,70000266,Parent Facility,-121.57411,37.03731,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,48,17520,2798,9954,16,5840,710,1598,0,0,0,0,4,1460,151,212,1707,4,1460,34,59,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26280,3693,13415,0,0,0,0,0,0,0,0,21,7665,0,,0,0,0,0,0,0,0,0,0,93,33945,3693,13415,0,0,0,0,0,0,20,667,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,2116,519,11116,25,5922,884,1528,882,71,30,20753,2340,23093,8,0,690,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1048,112758,2167,147724,0,0,5,5,,686,31,3,Yes,YES,,498,188,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,23093,2635,11141,6806,2410,101,,Rural,GILROY/MORGAN HILL/RUCKER/SAN MARTIN,106434138,106434138
106434153,KAISER FND HOSP - SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,408-851-1000,Yes,01/01/2011,12/31/2011,Open,07/24/2007,07/24/2007,,NO,22,13,15,6085508102,183f,,07 - Santa Clara,Santa Clara,70000661,Parent Facility,-121.995774,37.334597,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,185,67525,15480,56675,52,18980,3997,10958,26,9490,2031,6528,38,13870,372,2793,8110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9490,321,105,7262,0,0,0,0,327,119355,22201,89533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,119355,22201,89533,0,0,0,0,0,0,28,3992,8298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,14870,52,7313,43,9894,215,15317,3232,3567,5866,50961,9408,60369,32,0,344,Yes,9,3,1,0,5,0,2,2,2,2,2,5,33,Respondent,4915,936146,14470,1172352,2,8,9,19,Yes,4294,374,73,,,,0,1206,CV SURG,2,0,0,438,123,438,123,281,3,0,0,0,0,910,1156,743,488,1653,1644,1452,288,125,0,0,0,1404,92,243,0,6,0,0,920,23,1,86,4,0,4644,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,60369,14922,7356,10109,18549,9433,,Urban,CUPERTINO/RANCHO RINCONADA/SAN JOSE WEST/SARATOGA,106434153,106434153
106434218,KAISER PERMANENTE P.H.F - SANTA CLARA,3840 HOMESTEAD ROAD,SANTA CLARA,95051,408-851-1000,Yes,01/01/2011,12/31/2011,Open,11/01/2010,11/01/2010,,NO,22,13,15,6085506101,183n,,07 - Santa Clara,Santa Clara,mh0202404,Parent Facility,-121.9947844,37.3377937,Psychiatric Health Facility,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8760,1324,7464,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8760,1324,7464,0,0,0,0,0,0,0,0,0,0,20,0,20,0,17,3,20,0,5,0,0,0,0,0,0,0,15,20,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,SANTA CLARA SOUTH AND WEST,106434218,106434218
106434220,CRESTWOOD SAN JOSE PSYCHIATRIC HEALTH FACILITY,"1425 FRUITDALE AVE, SUITE A",SAN JOSE,95128,408-275-1067,Yes,03/14/2011,12/31/2011,Open,03/02/2011,03/02/2011,,NO,24,13,15,,183j,,07 - Santa Clara,Santa Clara,MH2016047,Parent Facility,-121.9147,37.3108,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4880,408,3247,0,0,0,,0,0,0,0,0,0,0,0,0,16,4880,408,3247,0,0,0,0,0,0,0,0,0,0,408,0,408,0,408,0,408,0,0,0,0,191,0,0,217,0,0,408,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,,,106434220,106434220
106440755,DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL,1555 SOQUEL DRIVE,SANTA CRUZ,95065,831-462-7700,Yes,01/01/2011,12/31/2011,Open,12/26/1967,12/26/1967,,NO,27,11,17,6087121300,185.1,,08 - Mid-Coast,Santa Cruz,70000030,Parent Facility,-121.98489,36.98806,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,181,66065,8818,30893,12,6860,958,2636,8,3230,198,397,10,3650,149,883,2746,6,2190,89,530,1648,0,0,0,0,0,0,0,0,0,0,14,5110,269,99,2454,0,0,0,0,231,87105,10481,40774,0,0,0,0,28,10220,944,5868,0,0,0,0,0,0,0,0,0,0,0,0,0,259,97325,11425,46642,0,0,0,0,0,0,25,705,1517,0,17,0,17,0,16,1,17,7,0,5,0,0,0,0,4,0,1,17,Yes,Yes,YES,,,Basic,Basic,940,8,5700,24,16335,167,7898,5089,1029,3651,31902,8939,40841,24,40,812,Yes,19,60,20,0,17,1,7,1,0,10,4,2,141,Respondent,3363,484953,1483,142287,1,0,7,8,Yes,831,76,11,,,,0,0,CV SURG,1,0,0,84,3,84,3,59,2,0,0,0,0,594,439,576,0,1170,439,1170,0,61,29,26,16,457,48,7,3,0,0,0,45,36,0,28,3,10,1939,,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,40841,948,5724,16502,12987,4680,,Urban,APTOS/CAPITOLA/LIVE OAK/RIO DEL MAR/SANTA CRUZ,106440755,106440755
106441807,DOMINICAN HOSPITAL-SANTA CRUZ/FREDERICK,610 FREDERICK STREET,SANTA CRUZ,95062,831-462-7700,Yes,01/01/2011,12/31/2011,Open,10/01/1959,10/01/1959,,NO,27,11,17,6087100900,185.1,,08 - Mid-Coast,Santa Cruz,70000030,Consolidated Facility,-122.00418,36.97874,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7300,418,5443,20,7300,418,5443,0,0,0,0,0,0,0,0,37,13505,753,0,9178,0,0,0,0,0,0,0,0,57,20805,1171,14621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,APTOS/CAPITOLA/LIVE OAK/RIO DEL MAR/SANTA CRUZ,106441807,106441807
106444012,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,SANTA CRUZ,95065,931-477-2200,Yes,01/01/2011,12/31/2011,Open,03/08/1996,03/08/1996,,NO,27,11,17,6087121300,185.1,,08 - Mid-Coast,Santa Cruz,70000399,Parent Facility,-121.97828,36.9878,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,18,6570,659,1694,12,4380,971,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10950,1630,4415,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,30,10950,1630,4415,0,0,0,0,0,0,12,969,2330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,649,84895,7949,288739,1,1,4,6,Yes,981,8,0,Yes,,YES,725,256,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,APTOS/CAPITOLA/LIVE OAK/RIO DEL MAR/SANTA CRUZ,106444012,106444012
106444013,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,95076,831-724-4741,Yes,01/01/2011,12/31/2011,Open,04/24/1998,04/24/1998,,NO,28,15,17,6087110600,184,,08 - Mid-Coast,Santa Cruz,70000097,Parent Facility,-121.79173,36.92839,General Acute Care,Investor - Corporation,General Medical / Surgical,72,26280,3164,11273,18,6570,1548,4170,0,0,0,0,3,1095,35,194,493,3,1095,35,194,493,0,0,0,0,0,0,0,0,0,0,10,3650,278,0,1898,0,0,0,0,106,38690,5060,18327,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,106,38690,5060,18327,0,0,0,0,0,0,28,1245,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,810,1,2968,0,16375,79,3362,632,1261,1642,24776,2354,27130,16,2485,829,Yes,6,9,12,7,20,10,4,1,0,1,1,2,73,Respondent,1997,167700,2198,97241,0,0,5,5,Yes,1522,58,5,,,,0,473,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,59,58,75,39,134,97,131,0,33,22,22,3,0,0,19,0,0,0,0,24,48,0,0,0,0,302,,No,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,27130,811,2968,16454,3994,2903,,Urban,FREEDOM/WATSONVILLE,106444013,106444013
106450936,MAYERS MEMORIAL HOSPITAL,"HWY. 299-E, P O BOX 459",FALL RIVER MILLS,96028,530-336-5511-1130,Yes,01/01/2011,12/31/2011,Open,01/07/1959,01/07/1959,Level IV,NO,2,4,2,6089012702,190,,01 - Northern California,Shasta,230000021,Parent Facility,-121.42461,41.02362,General Acute Care,District,General Medical / Surgical,20,7300,380,1464,2,730,81,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8030,461,1574,0,0,0,0,0,0,0,0,99,36135,49,0,27701,0,0,0,0,0,0,0,0,121,44165,510,29275,0,0,0,0,0,0,4,73,97,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Standby,Standby,52,0,799,0,1794,38,596,83,337,121,3578,242,3820,4,0,39,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,21,1951,17,1197,0,0,2,2,,73,2,0,,,,0,13,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,District,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,,,,3820,,52,799,1832,679,458,,Frontier,BURNEY/CASSEL/FALL RIVER MILLS/HAT CREEK/MCARTHUR,106450936,106450936
