OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_LE17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT_EQ65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_VISITS_NON_URGENT_NOT_ADM,EMS_MINOR_ADM_VIS,EMS_VISITS_URGENT_NOT_ADM,EMS_LOWMODERATE_ADM_VIS,EMS_VISITS_MODERATE_NOT_ADM,EMS_MODERATE_ADM_VIS,EMS_VISITS_SEVERE_NOT_ADM,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_VISITS_CRITICAL_NOT_ADM,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_DX_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,ICD_IMPLANTATION,OTH_ICD_PROCEDURES,PCI_WITH_STENT,PCI_WITHOUT_STENT,ATHERECTOMY_PTCRA,THROMBO_AGT,PTBV,DX_EP_STUDY,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,OTHR_CATH_PROC,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,oshpd_id2,HSP_IP_Pal_CARE_PROG_OFFERED,HSP_IP_Pal_CARE_PROG_NURSES,HSP_IP_Pal_CARE_PROG_NURSES_CERT,HSP_IP_Pal_CARE_PROG_PHYSICIAN,HSP_IP_Pal_CARE_PROG_PHYSICIAN_C,HSP_IP_Pal_CARE_PROG_SOCIAL_WORK,HSP_IP_Pal_CARE_PROG_CHAPLAINS,HSP_OUTPATIENT_PAL_CARE_SERV_OFF
106370759,PARADISE VALLEY HOSPITAL,2400 EAST FOURTH STREET,NATIONAL CITY,91950,619-470-4321,Yes,01/01/2012,12/31/2012,Open,03/29/1966,03/29/1966,,NO,79,40,51,6073011902,161g,,14 - San Diego/Imperial,San Diego,90000086,Parent Facility,-117.0830382,32.6863293,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,128,43738,4668,16977,23,8418,1170,2509,0,3110,0,0,10,3660,218,557,2747,5,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3110,0,0,0,22,8052,197,2719,188,71918,6253,24952,18,6588,0,0,85,31110,4646,28915,0,0,0,,0,0,0,0,0,0,0,0,0,291,109616,10899,53867,0,0,0,0,0,0,35,1142,1996,0,11,65,76,0,65,11,76,35,2,26,0,5,0,2,0,0,6,76,,,,,,Basic,Basic,1366,106,2893,23,12750,93,8658,118,369,6286,26036,6626,32662,20,0,438,Yes,0,0,0,0,0,0,0,0,0,0,0,1,1,Respondent,487,42096,841,29653,0,0,4,4,,1142,31,10,,,,0,375,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,219,0,89,0,308,0,169,0,44,27,25,16,9,0,0,0,0,3,0,3,0,1,7,0,0,304,,No,200 - 299,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,32662,1472,2916,12843,8776,6655,,Urban,ENCANTO/LEMON GROVE NORTHWEST/LINCOLN ACRES/NATIONAL CITY EAST/PARADISE HILLS SOUTHWEST,106370759,No,0,0,0,0,0,0,No
106370771,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,92037,858-626-4123,Yes,01/01/2012,12/31/2012,Open,05/03/1964,05/03/1964,Level II,NO,75,39,53,6073008305,161r,,14 - San Diego/Imperial,San Diego,80000050,Parent Facility,-117.22279,32.88506,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,232,84912,11575,43794,45,16470,4012,11515,0,0,0,0,29,10614,447,1830,8749,12,4392,116,981,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,116388,16150,67718,14,5124,577,2224,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,332,121512,16727,69942,0,0,0,0,0,0,0,4028,9579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,133,1,3496,34,16020,2382,4660,3216,407,1658,24716,7291,32007,23,0,116,Yes,27,21,21,13,7,5,1,0,1,1,0,0,97,Respondent,4996,922980,6792,639360,0,4,14,18,Yes,3992,231,15,,,,0,1585,CV SURG,3,0,0,489,14,489,14,296,4,0,0,0,0,314,997,1028,191,1342,1188,2516,0,306,126,161,108,1066,21,0,4,12,420,395,508,83,1,42,4,234,6007,,No,300 - 499,Non-Profit Corporation,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,,32007,,,,134,3530,18402,7876,2065,,Urban,CROWN POINT/DEL MAR/LA JOLLA/PACIFIC BEACH,106370771,Yes,3,2,1,0,1,1,No
106370780,TRI-CITY MEDICAL CENTER,4002 VISTA WAY,OCEANSIDE,92056,760-940-3352,Yes,01/01/2012,12/31/2012,Open,07/11/1961,07/11/1961,,NO,73,38,49,6073018518,156d,,14 - San Diego/Imperial,San Diego,80000099,Parent Facility,-117.29027,33.18394,General Acute Care,District,General Medical / Surgical,270,97736,11388,43938,38,13908,2943,7478,2,1816,83,161,14,5124,171,941,2969,14,5124,172,941,2970,0,0,0,0,0,0,0,0,0,0,20,7320,470,59,5059,10,3660,200,2441,368,134688,15427,65016,0,0,0,0,29,10614,1088,6283,0,0,0,0,0,0,0,0,0,0,0,0,0,397,145302,16515,71299,0,0,0,0,0,0,48,2337,4964,0,8,11,19,0,19,0,19,7,0,4,0,1,1,2,0,4,0,19,,,,,,Basic,Basic,8969,11,10450,24,13852,169,14506,1884,10588,8472,58365,10560,68925,47,0,0,Yes,29,27,19,12,23,15,17,26,14,3,13,11,209,Respondent,3993,600660,2750,267240,0,0,12,12,Yes,2769,128,22,Yes,,YES,1886,883,CV SURG,2,0,0,116,3,116,3,74,2,0,0,0,0,331,460,311,153,642,613,748,0,153,49,63,22,308,16,6,0,0,0,1,0,0,0,23,0,14,1403,Yes,No,300 - 499,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,68925,8980,10474,14021,16390,19060,,Urban,OCEANSIDE EAST/SAN MARCOS WEST/VISTA,106370780,No,0,0,0,0,0,0,No
106370782,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,200 WEST ARBOR DRIVE,SAN DIEGO,92103,619-543-6222,Yes,01/01/2012,12/31/2012,Open,07/01/1953,07/01/1953,Level I,YES,76,39,53,6073000400,161b,,14 - San Diego/Imperial,San Diego,90000101,Parent Facility,-117.16498,32.75387,General Acute Care,University of California,General Medical / Surgical,211,77226,10692,50866,40,14640,2738,7940,0,0,0,0,32,11712,1458,2089,9807,13,4758,468,806,4287,7,2562,135,163,1497,8,2928,138,206,2498,49,17934,528,257,13789,0,0,0,0,360,131760,16157,90684,0,0,0,0,32,11712,1503,11309,0,0,0,,0,0,0,0,0,0,0,0,0,392,143472,17660,101993,0,0,0,0,0,26,3,1872,4423,0,17,9,26,0,15,11,26,11,1,12,0,0,2,0,0,0,0,26,,,,,,Comprehensive,Comprehensive,404,4,3402,15,8368,41,10901,1185,6078,6549,29153,7794,36947,36,0,0,Yes,44,50,80,41,17,56,58,96,53,43,18,38,594,Respondent,4658,800154,3393,306480,0,4,11,15,Yes,2525,281,65,Yes,,YES,362,885,CV SURG,11,0,5,1,3,1,8,0,2,0,0,0,0,131,86,8,3,139,89,132,0,5,0,0,2,75,3,1,0,0,0,0,3,0,0,15,0,36,272,Yes,No,300 - 499,University of California,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,36947,,,,,408,3417,8409,12086,12627,,Urban,BAY PARK/FIVE POINTS/HILLCREST NORTHWEST/MISSION HILLS/MISSION VALLEY/MORENA/NORMAL HEIGHTS/OLD TOWN,106370782,Yes,1,1,1,1,1,0,No
106370787,PROMISE HOSPITAL OF SAN DIEGO,5550 UNIVERSITY AVENUE,SAN DIEGO,92105,619-582-3800-8006,Yes,01/01/2012,12/31/2012,Open,03/01/1965,03/01/1965,,NO,78,39,53,6073002702,161f,,14 - San Diego/Imperial,San Diego,90000105,Parent Facility,-117.07612,32.74786,General Acute Care,Investor - Corporation,General Medical / Surgical,52,19032,503,13901,0,0,0,0,0,0,0,0,5,1830,62,0,1540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,20862,565,15441,0,0,0,0,43,15738,1089,13068,0,0,0,,0,0,0,0,0,0,0,0,0,100,36600,1654,28509,0,0,0,0,0,0,0,0,0,0,0,12,12,0,10,2,12,4,0,7,0,0,1,0,0,0,0,12,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,208,22065,302,19335,0,0,2,2,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,LA MESA/ROLANDO SOUTH,106370787,No,0,0,0,0,0,0,No
106370875,SHARP CHULA VISTA MEDICAL CENTER,751 MEDICAL CENTER COURT,CHULA VISTA,91911,619-502-5800,Yes,01/01/2012,12/31/2012,Open,05/27/1975,05/27/1975,,NO,78,40,51,6073013310,161s,,14 - San Diego/Imperial,San Diego,90000008,Parent Facility,-117.02488,32.61909,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,169,61854,11273,48931,19,6954,2369,5905,0,0,0,0,41,15006,591,1935,9373,5,1830,50,371,984,0,0,0,0,0,0,0,0,0,0,9,3294,367,98,1617,0,0,0,0,243,88938,14650,66810,0,0,0,0,0,0,0,0,100,36600,526,,33327,0,0,0,0,0,0,0,0,343,125538,15176,100137,0,0,0,0,0,0,21,2700,4817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,YES,YES,,Basic,Basic,176,0,2779,0,16608,37,17365,1532,6111,9328,43039,10897,53936,44,0,0,Yes,125,228,225,104,13,0,41,27,26,12,26,22,849,Respondent,2985,423555,3178,245340,0,4,5,9,Yes,2839,176,38,Yes,YES,,1766,1073,CV SURG,1,0,0,132,35,132,35,77,2,0,0,0,0,521,361,293,211,814,572,950,0,172,4,80,71,410,38,0,0,0,133,54,65,20,10,46,1,1554,3608,,No,300 - 499,Non-Profit Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,53936,176,2779,16645,18897,15439,,Urban,COCKATOO GROVE/EASTLAKE GREENS/OTAY MESA,106370875,No,0,0,0,0,0,0,No
106370977,POMERADO HOSPITAL,15615 POMERADO ROAD,POWAY,92064,858-675-4000,Yes,01/01/2012,12/31/2012,Open,06/22/1977,06/22/1977,,NO,75,36,52,6073017007,161q,,14 - San Diego/Imperial,San Diego,80000127,Parent Facility,-117.05784,32.99563,General Acute Care,District,General Medical / Surgical,68,24888,4499,14173,11,4026,1243,2762,0,0,0,0,12,4392,223,1294,2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1464,57,0,268,0,0,0,0,95,34770,6022,19792,0,0,0,0,12,4392,274,4218,129,47214,590,0,43019,0,0,0,0,0,0,0,0,236,86376,6886,67029,0,0,0,0,0,0,0,1112,2194,0,12,0,12,0,2,10,12,7,3,0,0,0,0,2,0,0,0,12,,,,,,Basic,Basic,719,215,2286,0,8536,2,9417,394,4453,2772,25411,3383,28794,20,26443,0,Yes,49,11,34,7,2,14,0,20,11,6,11,8,173,Respondent,1789,203850,4035,339226,0,0,4,4,Yes,1166,0,0,,,,0,328,NEITHER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,200 - 299,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,28794,934,2286,8538,9811,7225,,Urban,POWAY CENTRAL/POWAY GROVE/RANCHO BERNARDO SOUTHWEST/SABRE SPRINGS,106370977,No,0,0,0,0,0,0,No
106371256,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,92037,858-554-3167,Yes,01/01/2012,12/31/2012,Open,02/06/1977,02/06/1977,,NO,75,39,53,6073008312,161r,,14 - San Diego/Imperial,San Diego,80000139,Parent Facility,-117.2419,32.89654,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,149,54534,9909,31793,0,0,0,0,0,0,0,0,12,4392,242,1390,2836,12,4392,242,1390,2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,63318,10393,37465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,63318,10393,37465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,5358,911919,4375,391236,0,0,12,12,,0,0,0,,,,0,0,CV SURG,4,0,2,156,30,156,32,68,5,0,1,0,0,436,836,865,460,1301,1297,2563,3,221,106,116,50,1066,162,0,1,36,362,338,1784,352,12,32,15,740,7959,,No,150 - 199,Non-Profit Corporation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,CROWN POINT/DEL MAR/LA JOLLA/PACIFIC BEACH,106371256,No,0,0,0,0,0,0,No
106371394,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,354 SANTA FE DRIVE,ENCINITAS,92024,760-633-6501,Yes,01/01/2012,12/31/2012,Open,06/16/1964,06/16/1964,,NO,74,38,50,6073017501,156a,,14 - San Diego/Imperial,San Diego,80000148,Parent Facility,-117.28495,33.0363,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,91,33306,6776,26139,25,9150,1518,3554,0,0,0,0,12,4392,409,521,3690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10980,591,7558,158,57828,9294,40941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,57828,9294,40941,0,0,0,0,0,0,3,1477,2805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,371,0,4384,7,22102,689,8754,3697,658,1263,36269,5656,41925,24,0,291,Yes,4,1,0,0,0,0,0,0,0,0,0,0,5,Respondent,2509,362764,1987,181796,0,0,4,4,,1546,72,1,,,,0,512,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,108,175,76,9,184,184,338,0,115,35,29,12,168,4,0,10,0,10,2,121,78,0,8,0,37,967,,No,150 - 199,Non-Profit Corporation,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,41925,371,4391,22791,12451,1921,,Urban,ENCINITAS CENTRAL/LEUCADIA/OCEANSIDE NORTH AND WEST/SAN LUIS REY/SOUTH OCEANSIDE,106371394,Yes,2,2,2,2,1,1,No
106374024,AURORA SAN DIEGO,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,858-487-3200,Yes,01/01/2012,12/31/2012,Open,05/19/1988,05/19/1988,,NO,75,36,52,6073017038,161q,,14 - San Diego/Imperial,San Diego,80000310,Parent Facility,-117.07551,32.99067,Acute Psychiatric,Investor - Limited Liability Company,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,29280,2904,26244,0,0,0,0,0,0,0,0,0,0,0,0,0,80,29280,2904,26244,0,0,0,0,704,4857,0,0,0,0,21,32,53,6,47,0,53,6,2,2,0,0,0,42,0,0,1,53,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,POWAY CENTRAL/POWAY GROVE/RANCHO BERNARDO SOUTHWEST/SABRE SPRINGS,106374024,No,0,0,0,0,0,0,No
106374049,SHARP MCDONALD CENTER,7989 LINDA VISTA ROAD,SAN DIEGO,92111,858-637-6920,Yes,01/01/2012,12/31/2012,Open,07/20/1989,07/20/1989,,NO,76,39,53,6073008701,161b,,14 - San Diego/Imperial,San Diego,80000319,Parent Facility,-117.15436,32.80702,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),Chemical Dependency (Alcohol/Drug),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5856,261,3683,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16,5856,261,3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,BAY PARK/FIVE POINTS/HILLCREST NORTHWEST/MISSION HILLS/MISSION VALLEY/MORENA/NORMAL HEIGHTS/OLD TOWN,106374049,No,0,0,0,0,0,0,No
106374055,SAN DIEGO COUNTY PSYCHIATRIC HOSPITAL,3851 ROSECRANS STREET,SAN DIEGO,92110,619-692-8204,Yes,01/01/2012,12/31/2012,Open,07/25/1989,07/25/1989,,NO,76,39,53,6073006500,161b,,14 - San Diego/Imperial,San Diego,90000092,Parent Facility,-117.2024,32.75385,Acute Psychiatric,City and/or County,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,39894,2742,15025,192,70272,50,,69464,0,0,0,0,0,0,0,0,301,110166,2792,84489,0,0,0,0,0,0,0,0,0,0,41,0,41,0,41,0,41,0,0,5,0,36,0,0,0,0,0,41,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,300 - 499,City and/or County,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,BAY PARK/FIVE POINTS/HILLCREST NORTHWEST/MISSION HILLS/MISSION VALLEY/MORENA/NORMAL HEIGHTS/OLD TOWN,106374055,No,0,0,0,0,0,0,No
106374063,ALVARADO HOSPITAL MEDICAL CENTER,6645 ALVARADO ROAD,SAN DIEGO,92120,619-229-3270,Yes,01/01/2012,12/31/2012,Open,06/07/1990,06/07/1990,,NO,78,39,53,6073002904,161e,,14 - San Diego/Imperial,San Diego,90000013,Consolidated Facility,-117.05696,32.7771,General Acute Care,Investor - Corporation,Physical Rehabilitation,30,10980,1002,2816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,18300,188,2743,80,29280,1190,5559,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,80,29280,1190,5559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,COLLEGE HEIGHTS/HILLCREST SOUTHEAST/KENSINGTON/ROLANDO NORTH/UNIVERSITY HEIGHTS,106374063,No,0,0,0,0,0,0,No
