OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERiNATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_<=17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT_=65,PSY_CENS_PATIENT_TOTL_0001,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_0002,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOW_MODERATE_NO_ADM_VIS,EMS_LOW_MODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,IMPLANTABLE_CARDIO_DEFIB_IMPLANT,OTH_PROCEDURES,PCI_ANGIOPLASTY_WITH_STENT,PCI_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,DIAGNOSTIC_ELECTROPHYSIOLOGY_EP,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Standby,EMS_Comp,EMS_GAC_None,EMS_non_GAC,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,unknown_sev,MSSA_DESIGNATION,MSSA_NAME
106484028,NORTH VALLEY-SOLANO COUNTY PSYCHIATRIC HEALTH FACILITY,,,,,,,,,,,,No,8,5,10,,,,,Solano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-Respondent,,,,,,,,,,,,,,,,,,NEITHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,Urban,FAIRFIELD,,Urban,FAIRFIELD
106484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,95688,707-651-1000,Yes,01Jan2010,31Dec2010,Open,16Sep2009,16Sep2009,,NO,8,5,7,6095252904,202a,,03 - North Bay,Solano,550001207,Parent Facility,-121.9373177,38.3894968,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,48,17520,3388,12723,0,0,0,0,0,0,0,0,16,5840,135,487,1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,23360,3523,14351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,23360,3523,14351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,12605,15,4635,5,6249,303,3718,1872,313,877,27520,3072,30592,24,14584,42,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,137,25147,3316,316488,4,4,0,8,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,30592,12620,4640,6552,5590,1190,,Urban,VACAVILLE,,Urban,VACAVILLE
106490907,SANTA ROSA MEMORIAL HOSPITAL-SOTOYOME,151 SOTOYOME STREET,SANTA ROSA,95405,707-525-5300,No,01Jan2010,31Dec2010,Open,01Feb1962,01Feb1962,,NO,7,2,6,6097152000,210.1,,03 - North Bay,Sonoma,140000648,Consolidated Facility,-122.70136,38.44181,General Acute Care,Non-Profit Corporation (incl. Church-related),Other,29,10585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10585,0,0,0,0,0,0,0,0,0,0,31,11315,0,0,0,0,0,0,0,0,0,0,0,60,21900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,0,0,0,,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,50 - 99,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,SANTA ROSA,,Urban,SANTA ROSA
106490919,SUTTER MEDICAL CENTER OF SANTA ROSA,3325 CHANATE ROAD,SANTA ROSA,95404,707-576-4000,Yes,01Jan2010,31Dec2010,Open,01Jul1953,01Jul1953,,NO,7,2,6,6097152400,210.1,,03 - North Bay,Sonoma,110000005,Parent Facility,-122.70739,38.46855,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,91,33215,3737,15089,18,6570,1761,4278,0,0,0,0,16,5840,187,1020,3256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3650,265,111,2037,0,0,0,0,135,49275,5950,24660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,49275,5950,24660,0,0,0,0,0,0,10,1562,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,315,1,5033,31,9631,127,5714,342,2790,1566,23483,2067,25550,15,0,233,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1438,226418,2237,187200,0,0,6,6,Yes,1780,119,18,,,,0,359,CV SURG,1,0,0,157,0,157,0,124,2,0,0,0,0,433,370,349,73,782,443,819,0,84,21,92,74,230,19,11,1,0,82,68,386,211,0,3,0,20,2121,,,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,25550,316,5064,9758,6056,4356,,Urban,SANTA ROSA,,Urban,SANTA ROSA
106490964,HEALDSBURG DISTRICT HOSPITAL,1375 UNIVERSITY STREET,HEALDSBURG,95448,707-431-6500,Yes,01Jan2010,31Dec2010,Open,10Jan1972,10Jan1972,,NO,1,2,1,6097153902,205.1,,03 - North Bay,Sonoma,110000019,Parent Facility,-122.86385,38.62764,General Acute Care,District,General Medical / Surgical,17,6205,856,2822,5,1825,0,0,0,0,0,0,4,1460,75,131,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9490,931,3351,0,0,0,0,0,0,0,0,17,6205,7,0,6312,0,0,0,0,0,0,0,0,43,15695,938,9663,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Standby,Standby,41,0,835,0,4963,0,2492,0,841,699,9172,699,9871,8,0,35,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,240,36597,1008,43114,0,1,2,3,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,1 - 49,District,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,9871,41,835,4963,2492,1540,,Rural,GEYSERVILLE/HEALDSBURG,,Rural,GEYSERVILLE/HEALDSBURG
106491001,PETALUMA VALLEY HOSPITAL,400 NORTH MC DOWELL BOULEVARD,PETALUMA,94954,707-778-1111,Yes,01Jan2010,31Dec2010,Open,05Mar1980,05Mar1980,,NO,6,3,6,6097150605,209.1,,03 - North Bay,Sonoma,110000001,Parent Facility,-122.63429,38.25402,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,61,22265,2259,7072,10,3650,516,1083,0,0,0,0,9,3285,193,214,1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,29200,2968,9460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,29200,2968,9460,0,0,0,0,0,0,10,495,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,1953,3,4491,35,4837,343,3153,2027,732,146,15166,2554,17720,15,0,233,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,771,93261,1479,95723,0,0,4,4,,489,14,0,,,,0,103,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,17720,1956,4526,5180,5180,878,,Urban,PETALUMA,,Urban,PETALUMA
106491064,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,1165 MONTGOMERY DRIVE,SANTA ROSA,95405,707-525-5300,Yes,01Jan2010,31Dec2010,Open,07Feb1950,07Feb1950,Level II,NO,7,2,6,6097151800,210.1,,03 - North Bay,Sonoma,140000648,Parent Facility,-122.70114,38.44304,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,203,74095,10123,44374,15,5475,1343,3547,6,2190,584,1203,16,5840,605,608,7707,10,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4380,169,0,2273,16,5840,0,0,278,101470,12824,59104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,101470,12824,59104,0,0,0,0,0,0,16,990,2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,4098,26,8663,195,10014,1622,7194,4554,2031,528,32000,6925,38925,19,0,1168,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,4157,592459,3429,290632,0,0,8,8,Yes,1038,73,7,,,,0,276,CV SURG,2,0,0,103,17,103,17,87,2,0,0,0,0,528,289,298,0,826,289,825,1,0,0,0,0,251,38,0,0,0,0,0,637,531,0,25,0,1300,3608,,,,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,,38925,,,,4124,8858,11636,11748,2559,,Urban,SANTA ROSA,,Urban,SANTA ROSA
106491076,SONOMA VALLEY HOSPITAL,347 ANDRIEUX STREET,SONOMA,95476,707-935-5000,Yes,01Jan2010,31Dec2010,Open,26Jul1957,26Jul1957,,NO,6,2,1,6097150201,208,,03 - North Bay,Sonoma,110000072,Parent Facility,-122.46524,38.28841,General Acute Care,District,General Medical / Surgical,46,16790,1202,3894,4,1460,178,493,0,0,0,0,6,2190,208,183,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,20440,1588,5492,0,0,0,0,0,0,0,0,27,9855,461,0,8281,0,0,0,0,0,0,0,0,83,30295,2049,13773,0,0,0,0,0,0,7,176,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,10,0,1881,8,4016,224,1193,569,348,394,7448,1195,8643,4,96,156,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,406,53276,1115,69617,0,0,5,5,Yes,176,6,0,,,,135,41,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,No,50 - 99,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8643,10,1889,4240,1762,742,,Rural,BOYES HOT SPRINGS/GLEN ELLEN/KENWOOD/SONOMA/VINEBURG,,Rural,BOYES HOT SPRINGS/GLEN ELLEN/KENWOOD/SONOMA/VINEBURG
106491267,SONOMA DEVELOPMENTAL CENTER,P.O. BOX 1493,ELDRIDGE,95431,707-938-6000,Yes,01Jan2010,31Dec2010,Open,01Jan1946,01Jan1946,,NO,6,3,6,6097150303,208,,03 - North Bay,Sonoma,150000089,Parent Facility,-122.51506,38.34729,General Acute Care,State,Developmentally Disabled,13,4745,6,1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4745,6,1040,0,0,0,0,0,0,0,0,647,236155,14,0,96352,0,0,0,0,753,274845,19,129967,1413,515745,39,227359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Yes,500+,State,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Rural,BOYES HOT SPRINGS/GLEN ELLEN/KENWOOD/SONOMA/VINEBURG,,Rural,BOYES HOT SPRINGS/GLEN ELLEN/KENWOOD/SONOMA/VINEBURG
106491338,PALM DRIVE HOSPITAL,501 PETALUMA AVENUE,SEBASTOPOL,95472,707-823-8511,Yes,01Jan2010,31Dec2010,Open,01Jan1946,01Jan1946,,NO,1,2,6,6097153403,210.2,,03 - North Bay,Sonoma,110000091,Parent Facility,-122.82111,38.39836,General Acute Care,District,General Medical / Surgical,32,11680,1070,3696,0,0,0,0,0,0,0,0,5,1825,174,264,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,13505,1244,4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,13505,1244,4582,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,YES,,,Standby,Standby,29,0,1010,0,3486,5,2179,58,472,827,7176,890,8066,5,0,233,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,469,68756,1336,100001,0,0,2,2,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,1 - 49,District,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,8066,29,1010,3491,2237,1299,,Rural,BODEGA/SEBASTOPOL,,Rural,BODEGA/SEBASTOPOL
106494019,KAISER FND HOSP - SANTA ROSA,401 BICENTENNIAL WAY,SANTA ROSA,95403,707-393-4000,Yes,01Jan2010,31Dec2010,Open,30Mar1990,30Mar1990,,NO,7,2,6,6097152802,210.1,,03 - North Bay,Sonoma,110000213,Parent Facility,-122.73119,38.47087,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,120,30504,6203,21040,17,6205,1938,3809,7,2555,437,1003,20,4530,182,721,2450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4015,164,120,1583,0,0,0,0,175,47809,8924,29885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,47809,8924,29885,0,0,0,0,0,0,17,1721,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,15257,30,7193,42,8828,875,4132,2891,214,822,35624,4660,40284,34,0,914,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,2109,254984,11000,581819,0,7,4,11,Yes,1875,75,6,Yes,YES,,1352,523,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,No,150 - 199,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,40284,15287,7235,9703,7023,1036,,Urban,SANTA ROSA,,Urban,SANTA ROSA
106494048,AURORA BEHAVIORAL HEALTHCARE-SANTA ROSA,1287 FULTON ROAD,SANTA ROSA,95401,707-542-2400,No,15Nov2010,31Dec2010,Open,15Nov2010,02Aug1994,,NO,7,2,6,6097153005,210.1,,03 - North Bay,Sonoma,550001413,Parent Facility,-122.76973,38.43998,Acute Psychiatric,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,465,0,0,0,0,0,0,76,4750,0,0,0,713,0,0,0,0,0,0,0,0,0,0,0,76,5928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NO,0,0,0,0,0,0,0,0,0,0,0,0,,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,No,50 - 99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,SANTA ROSA,,Urban,SANTA ROSA
106500852,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,95350,209-578-1211-3601,Yes,01Jan2010,31Dec2010,Open,11Jul1962,11Jul1962,Level II,NO,25,12,18,6099001300,215a,,06 - North San Joaquin,Stanislaus,30000026,Parent Facility,-120.99631,37.66439,General Acute Care,Investor - Corporation,General Medical / Surgical,227,82855,10441,54836,56,20440,4115,11361,22,8030,1021,2624,32,11680,374,1872,6934,12,4380,240,1039,2734,0,0,0,0,0,0,0,0,0,0,45,16425,470,17,8475,0,0,0,0,394,143810,16661,86964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394,143810,16661,86964,0,0,0,0,0,0,24,3521,7884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,5432,25,12859,13,29556,146,13757,3811,1818,5805,63422,9800,73222,33,5432,4019,Yes,0,0,0,0,0,3,0,0,0,0,0,0,3,Respondent,5551,606631,4703,322723,3,0,15,18,Yes,3948,254,158,,,,0,1357,CV SURG,4,0,0,380,4,380,4,296,4,0,0,0,0,481,892,728,1188,1209,2080,2244,0,165,164,97,24,856,89,0,5,0,192,117,211,110,0,109,0,0,4383,,,,No,300 - 499,Investor,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,,73222,,,,5457,12872,29702,17568,7623,,Urban,MODESTO WEST,,Urban,MODESTO WEST
106500867,"EMANUEL MEDICAL CENTER, INC",825 DELBON AVENUE,TURLOCK,95380,209-667-4200,Yes,01Jan2010,31Dec2010,Open,05Nov1966,05Nov1966,,NO,26,12,19,6099003907,212.1,,06 - North San Joaquin,Stanislaus,30000035,Parent Facility,-120.83955,37.51056,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,163,59495,8483,38428,28,10220,1469,2617,0,0,0,0,12,4380,210,566,3084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2190,212,16,1082,0,0,0,0,209,76285,10374,45211,0,0,0,0,0,0,0,0,145,52925,650,0,48888,0,0,0,0,0,0,0,0,354,129210,11024,94099,0,0,0,0,0,0,8,1149,2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,3295,10,23441,16,8547,131,1115,4950,14894,2051,51292,7158,58450,32,31384,874,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,3502,238097,3085,134649,0,0,6,6,Yes,1372,43,2,,,,0,358,NEITHER,0,0,0,0,0,0,0,0,1,0,0,0,0,200,0,107,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,58450,3305,23457,8678,6065,16945,,Urban,DENAIR/TURLOCK,,Urban,DENAIR/TURLOCK
