OSHPD_ID,OSHPD_ID2,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT___17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT__65,PSY_CENS_PATIENT_TOTL1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE__5LBS_8OZ,BIRTHS_LIVE__3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Standby,EMS_Comp,EMS_GAC_None,EMS_non_GAC,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_Designation,MSSA_Name,F4
106450936,106450936,MAYERS MEMORIAL HOSPITAL,"HWY. 299-E, P O BOX 459",FALL RIVER MILLS,96028,530-336-5511-1245,Yes,01/01/2009,12/31/2009,Open,01/07/1959,01/07/1959,Level IV,NO,2,4,2,6089012702,190,,01 - Northern California,Shasta,230000021,Parent Facility,-121.42461,41.02362,General Acute Care,District,General Medical / Surgical,20,7300,597,1952,2,730,112,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,8030,709,2204,0,0,0,0,0,0,0,0,99,36135,42,,29020,0,0,0,0,0,0,0,0,121,44165,751,31224,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,YES,YES,YES,Standby,Standby,77,0,1252,0,1861,0,581,0,254,0,4025,423,4448,4,1329,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,88,12072,438,16718,0,0,2,2,,112,3,0,,,,0,15,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,District,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,,,,4448,,77,1252,1861,581,254,423,Frontier,BURNEY/CASSEL/FALL RIVER MILLS/HAT CREEK/MCARTHUR,190
106450940,106450940,SHASTA REGIONAL MEDICAL CENTER,1100 BUTTE STREET,REDDING,96049-6072,530-244-5400,Yes,01/01/2009,12/31/2009,Open,04/02/1946,04/02/1946,Level III,NO,2,4,2,6089010100,189.2,,01 - Northern California,Shasta,230000023,Parent Facility,-122.3869,40.58535,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,203,74095,7871,24414,0,0,0,0,0,0,0,0,35,12775,136,713,2569,8,2920,195,584,2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,89790,8202,29085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,89790,8202,29085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,674,2,1505,4,14183,12,7834,74,2100,3812,26296,3904,30200,19,15605,224,Yes,0,0,0,6,3,0,0,0,0,6,3,6,24,Respondent,2041,267849,1060,94806,0,0,7,7,,0,0,0,,,,0,0,CV SURG,2,0,0,64,9,64,9,55,2,0,0,0,0,489,380,498,27,987,407,149,245,13,0,0,0,0,407,Yes,No,200 - 299,Investor,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,,,,30200,,,676,1509,14195,7908,5912,,Urban,REDDING,189.2
106450949,106450949,MERCY MEDICAL CENTER - REDDING,2175 ROSALINE AVENUE,REDDING,96001,530-225-6102,Yes,01/01/2009,12/31/2009,Open,04/09/1953,04/09/1953,Level II,NO,2,4,2,6089010500,189.2,,01 - Northern California,Shasta,230000024,Parent Facility,-122.39742,40.57204,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,156,56940,10442,42444,29,12034,2032,4695,19,6935,886,2103,34,12410,457,635,2008,10,3650,522,579,1763,0,0,0,0,0,0,0,0,0,0,16,5840,246,38,3526,0,0,0,0,264,97809,14585,56539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,97809,14585,56539,0,0,0,0,0,0,16,1713,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,559,0,26328,0,23484,0,2942,0,169,0,53482,7353,60835,34,26887,1135,Yes,7,0,12,9,3,8,3,25,15,22,3,4,111,Respondent,4410,881635,2521,272883,0,0,9,9,Yes,2032,143,27,,,,0,632,CV SURG,1,0,0,130,116,130,116,171,2,0,0,0,0,880,485,629,128,1509,613,117,447,46,0,2,0,1,613,,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,,,60835,,,,559,26328,23484,2942,169,7353,Urban,REDDING,189.2
106454012,106454012,NORTHERN CALIFORNIA REHABILITATION HOSPITAL,2801 EUREKA WAY,REDDING,96001,530-245-4112,Yes,01/01/2009,12/31/2009,Open,09/10/1991,09/10/1991,,NO,2,4,2,6089010600,189.2,,01 - Northern California,Shasta,230000191,Parent Facility,-122.41293,40.58563,General Acute Care,Investor - Limited Liability Company,Other,56,25116,618,16532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,25116,618,16532,0,0,0,0,0,0,0,0,32,7672,374,0,6979,0,0,0,0,0,0,0,0,88,32788,992,23511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,REDDING,189.2
106454013,106454013,PATIENTS HOSPITAL OF REDDING,2900 EUREKA WAY,REDDING,96001,530-225-8700,Yes,01/01/2009,12/31/2009,Open,03/23/1992,03/23/1992,,NO,2,4,2,6089010600,189.2,,01 - Northern California,Shasta,230000195,Parent Facility,-122.41632,40.58563,General Acute Care,Investor - individual,General Medical / Surgical,10,3650,381,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3650,381,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3650,381,708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,381,58991,664,59683,0,0,2,2,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,REDDING,189.2
106461024,106461024,EASTERN PLUMAS HOSPITAL-LOYALTON CAMPUS,700 THIRD STREET,LOYALTON,96118,530-832-6500,Yes,01/01/2009,12/31/2009,Open,12/01/2003,07/23/1951,,NO,3,1,4,6091010000,191,,02 - Golden Empire,Sierra,230000014,Consolidated Facility,-120.24344,39.67914,General Acute Care,District,Long-Term Care (SN/IC),1,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,365,0,0,0,0,0,0,0,0,0,0,39,14235,69,0,9867,0,0,0,0,0,0,0,0,40,14600,69,9867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,,YES,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,District,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Frontier,ALLEGHANY/CALPINE/DOWNIEVILLE/GOODYEAR BAR/SATTLEY/SIERRA CITY/SIERRAVILLE,191
106470871,106470871,MERCY MEDICAL CENTER MT. SHASTA,"914 PINE STREET, BOX 239",MOUNT SHASTA,96067,530-926-6111,Yes,01/01/2009,12/31/2009,Open,04/13/1976,04/13/1976,Level III,NO,2,4,2,6093001000,197,,01 - Northern California,Siskiyou,230000015,Parent Facility,-122.323,41.31896,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,25,9125,1320,3503,4,1460,160,243,0,0,0,0,4,1460,3,88,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,12045,1483,3913,0,0,0,0,0,0,0,0,47,17155,26,,11879,0,0,0,0,0,0,0,0,80,29200,1509,15792,0,0,0,0,0,0,4,160,243,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,YES,YES,,Basic,Basic,339,0,2022,3,3425,22,1553,594,432,80,7771,699,8470,8,321,54,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,621,53645,2175,65710,0,0,5,5,Yes,160,1,0,Yes,YES,,73,46,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,,,,8470,,,339,2025,3447,2147,512,,Rural,CARRICK/EDGEWOOD/MOUNT SHASTA/WEED,197
106474007,106474007,FAIRCHILD MEDICAL CENTER,444 BRUCE STREET,YREKA,96097,530-842-4121,Yes,01/01/2009,12/31/2009,Open,07/11/1997,07/11/1997,Level III,NO,2,4,2,6093000702,195,,01 - Northern California,Siskiyou,230000035,Parent Facility,-122.64353,41.71865,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,24,8760,1558,4475,0,0,0,0,0,0,0,0,4,1460,161,102,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10220,1719,5040,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,28,10220,1719,5040,0,0,0,0,0,0,6,191,379,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,55,0,381,0,3269,0,6865,0,327,0,10897,1162,12059,7,7557,227,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,490,61708,1915,103195,0,0,3,3,,197,5,2,,,,0,64,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,,,,12059,,,55,381,3269,6865,327,1162,Rural,GAZELLE/GRENADA/HILT/HORNBROOK/YREKA,195
106480989,106480989,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,975 SERENO DRIVE,VALLEJO,94590,707-651-1000,Yes,01/01/2009,12/31/2009,Open,03/21/1973,03/21/1973,,NO,7,2,7,6095251400,204,,03 - North Bay,Solano,110000026,Parent Facility,-122.24553,38.12869,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,160,58400,10148,44459,32,11680,2569,5303,0,0,0,0,9,3285,290,1302,5612,10,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,530,170,2150,60,21900,848,15491,287,104755,14385,73015,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,287,104755,14385,73015,0,0,0,0,0,0,22,2048,3359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,6404,1282,2940,36,11790,228,12330,1601,3532,4021,36996,7168,44164,26,12838,4086,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,3656,541228,5763,545772,0,0,7,7,,2335,125,11,,,,0,599,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,44164,7686,2976,12018,13931,7553,,Urban,VALLEJO,204
106481015,106481015,ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH,525 OREGON STREET,VALLEJO,94590,707-963-6433,Yes,01/01/2009,12/31/2009,Open,06/17/1963,06/17/1963,,NO,7,2,7,6095251500,204,,03 - North Bay,Solano,110000042,Parent Facility,-122.25033,38.11825,Acute Psychiatric,Non-Profit Corporation (incl. Church-related),Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,22265,1973,18631,0,0,0,,0,0,0,0,0,0,0,0,0,61,22265,1973,18631,0,0,0,0,0,0,0,0,0,0,44,0,44,13,28,3,44,17,0,7,0,7,0,13,0,0,0,44,Yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0,0,0,0,0,0,,Urban,VALLEJO,204
106481094,106481094,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DRIVE,VALLEJO,94590,707-554-4444,Yes,01/01/2009,12/31/2009,Open,01/01/1946,01/01/1946,,NO,7,2,7,6095251901,204,,03 - North Bay,Solano,110000082,Parent Facility,-122.23912,38.13117,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,60,21900,3535,13601,30,10950,882,2165,0,0,0,0,12,4380,283,729,3439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,37230,4700,19205,0,0,0,0,0,0,0,0,9,3285,0,,0,0,0,0,0,0,0,0,0,111,40515,4700,19205,0,0,0,0,0,0,9,833,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,YES,,,Basic,Basic,5850,16,18194,135,5745,948,1362,1135,483,548,31634,2782,34416,21,0,1280,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1264,163869,2218,158637,0,0,4,4,Yes,846,9,3,Yes,YES,,632,214,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,34416,5866,18329,6693,2497,1031,,Urban,VALLEJO,204
106481357,106481357,NORTH BAY MEDICAL CENTER,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,707-646-5000,Yes,01/01/2009,12/31/2009,Open,12/11/1959,12/11/1959,,NO,8,5,10,6095252604,202b,,03 - North Bay,Solano,110000093,Parent Facility,-122.05076,38.26097,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,85,31025,3474,14372,13,4745,1488,2966,0,2080,0,0,16,5840,380,603,3364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,186,0,2613,0,0,0,0,130,49530,5528,23315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,49530,5528,23315,0,0,0,0,0,0,11,1283,2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,125,0,1867,0,15292,7,10142,245,5562,3054,32988,3306,36294,19,1992,2381,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,920,126215,789,66532,1,0,3,4,Yes,1429,63,46,,,,0,420,CATH LAB,1,0,0,1,21,1,21,21,1,0,0,0,0,199,123,332,174,531,297,113,65,531,21,0,98,0,828,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,36294,125,1867,15299,10387,8616,,Urban,FAIRFIELD,202b
106484001,106484001,NORTH BAY VACAVALLEY HOSPITAL,1000 NUT TREE ROAD,VACAVILLE,95687,707-646-5000,Yes,01/01/2009,12/31/2009,Open,07/01/1987,07/01/1987,,NO,8,5,7,6095252902,202a,,03 - North Bay,Solano,110000093,Consolidated Facility,-121.95293,38.35509,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,44,16060,2445,10497,0,0,0,0,0,0,0,0,6,2190,184,363,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,18250,2629,12203,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,50,18250,2629,12203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,53,0,944,0,9420,7,6488,158,4433,2124,21338,2289,23627,17,997,832,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,493,59228,131,12138,0,0,2,2,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,23627,53,944,9427,6646,6557,,Urban,VACAVILLE,202a
106484028,106484028,NORTH VALLEY-SOLANO COUNTY PSYCHIATRIC HEALTH FACILITY,,,,,,,,,,,,No,8,5,10,,,,,Solano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non-Respondent,,,,,,,,,,,,,,,,,,NEITHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,Urban,FAIRFIELD,202b
106484044,106484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,1 QUALITY DRIVE,VACAVILLE,95688,707-624-4000,Yes,10/06/2009,12/31/2009,Open,09/16/2009,,,NO,8,5,7,6095252904,202a,,03 - North Bay,Solano,550001207,Parent Facility,-121.9373177,38.3894968,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,48,5136,670,2621,0,0,0,0,0,0,0,0,16,1712,34,118,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,6848,704,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,6848,704,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,3650,265,751,1,852,52,438,245,42,104,5733,667,6400,24,2996,63,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,32,4244,701,64316,4,4,0,8,Yes,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,6400,3915,752,904,683,146,,Urban,VACAVILLE,202a
106490907,106490907,SANTA ROSA MEMORIAL HOSPITAL-SOTOYOME,151 SOTOYOME STREET,SANTA ROSA,95405,707-525-5300,Yes,01/01/2009,12/31/2009,Open,02/01/1962,02/01/1962,,NO,7,2,6,6097152000,210.1,,03 - North Bay,Sonoma,140000648,Consolidated Facility,-122.70136,38.44181,General Acute Care,Non-Profit Corporation (incl. Church-related),Other,29,10585,264,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10585,264,1550,0,0,0,0,0,0,0,0,31,11315,0,0,0,0,0,0,0,0,0,0,0,60,21900,264,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,SANTA ROSA,210.1
