fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_no,year
106010983,valley memorial hospital,7/1/2005,6/30/2006,365,audited,incl. ind. audit,alameda,05,0419,non-profit,general,comparable,,(925)847-3000,1111 east stanley boulevard,livermore,94550,marcy feit,president and ceo,www.valleycare.com,the hospital committee of livermore,melinda staley,valleycare health system,0,05-0283,,zzr00283f,212,177,177,22239,1104,3221,746,0,1228,13928,121,1143,43730,3132,243,665,263,0,246,3977,24,219,8769,172,14,0,6,20,0,33691,3341,0,1153,5545,0,8006,258,0,108,397,0,56.5,67.7,5,4.6,15,3338,1400,37432,1310,3540,4136,0,12048,98478,2166,19509,178619,26485,10093,0,140159,0,11,297787,449100,2218,6227,1037,534,764730847,588210181,0,176520666,7849260,182702776,1667150,1950807,409275,0,0,3208682,167359213,46746072,550625562,234098738,14144142,21715857,8398635,0,22669873,185782663,2674170,14576875,504060953,52905842,2291221,5466659,5418275,0,20708885,142843020,758580,30277412,260669894,243445801,13770407,20722327,12647631,0,0,33635438,215754067,24978630,0,3432750,0,19823130,0,0,0,0,42574045,2529682,4946384,1126272,0,8467870,110088821,0,6787592,0,0,0,327912,0,0,32375956,5723471,68018665,0,0,10025,301509,31115672,7863989,21639830,15653659,68673011,27020301,3283200,4873356,28480940,16386693,9408707,11304001,1128624,3851406,8292537,58833061,1307621,97892382,3727362,18116394,1873417,181750237,40815891,0,61614591,79319755,181750237,10880619,105616435,-65731349,97013226,36482568,165940931,68048549,10994652,0,56840052,67834704,6220113,0,0,1002,266,1842498,286548,2129046,345,0,252525,476462,412639,14459,126860,364722,141561,7727,32543,13000,446947,71319,699698,1069,328004,146228,149233,0,523774,82882,798115,1174,372730,171917,178454,0,2006
106190812,valley presbyterian hospital,11/1/2005,10/31/2006,365,audited,incl. ind. audit,los angeles,11,0905,non-profit,general,comparable,,(818)782-6600,15107 van owen street,van nuys,91405-4542,albert l. greene,president,www.valleypres.org,valley presbyterian hospital,robert flores,valley presbyterian hospital,0,05-0126,hsc30126f,zzt30126f,380,380,363,18640,1680,28095,9370,0,4076,4464,174,1510,68009,3127,458,6366,2177,0,925,1000,38,338,14429,363,0,0,17,0,0,68009,0,0,0,0,0,14429,0,0,0,0,0,49,49,4.7,4.7,23,12693,5150,17987,1057,40890,25409,0,4282,8356,167,6972,105120,42683,0,0,64423,0,10,685094,307303,2984,2408,5517,562,571680492,451047719,9818843,130451616,1870595,133386886,-1064675,1141721,565190,0,0,-488144,144760847,39363508,387556137,118971376,11589740,197345770,58737936,0,26769015,27851115,1064995,10290007,452619954,20102048,2451692,35322393,28426023,0,9317442,14661124,627906,8151910,119060538,106766531,10775249,178333853,72914372,-9712971,0,26822614,39424636,15171456,0,8005352,0,2546627,0,9818843,0,0,32306893,3266183,57734830,24068430,0,9263843,3087603,0,723834,0,0,0,814339,0,0,32276295,5842699,45576946,0,0,0,0,16079309,5334751,18188495,10088391,49686617,19903895,3691680,9189700,20741364,4183272,6300959,1102584,1770418,2783573,14032824,42051566,0,70656233,768924,9305855,0,122782578,38522091,0,12587292,71673195,122782578,6067130,51517680,-30555013,126720695,56469106,184777023,114120790,0,0,21601146,21601146,9013854,0,0,1020,306,1996723,285726,2282449,462,0,169272,379901,411772,145198,79329,357128,181731,110648,148549,13195,640807,80473,493485,0,362597,142847,276514,0,712881,87828,595296,0,414251,158271,313922,0,2006
106560481,ventura county medical center,7/1/2005,6/30/2006,365,audited,incl. ind. audit,ventura,10,0809,city/county,general,comparable,,(805)652-6058,3291 loma vista road,ventura,93003-3099,pierre durand  dpa,administrator,,ventura county medical center,jennifer floyd,clark  koortbojian & associates  inc.,0,05-0159,hsc39008f,,223,200,144,8005,0,25868,0,115,2022,2354,0,9436,47800,1330,0,6104,0,30,616,554,0,2262,10896,180,43,0,0,0,0,35177,12623,0,0,0,0,8785,2111,0,0,0,0,58.7,65.5,4.4,4.4,23,5925,2702,63307,0,406903,0,15187,119306,27047,0,102094,733844,34494,753540,0,0,0,6,218641,86380,6690,3267,2334,873,424819260,283216015,0,141603245,690308,231774726,-89481173,100089544,17356550,0,0,-6748179,156727396,125712654,142379210,37574261,0,140938037,0,702399,12725933,16484164,0,36766557,245191351,20962876,0,85180750,0,2710890,19142512,19074385,0,32556496,179627909,36436843,0,176174251,0,-41395872,3068485,26083210,24893868,57955230,0,0,0,0,0,0,0,0,22100294,0,91340408,0,344804,5785235,10664681,0,11367823,0,0,326697,241412,0,37235292,36496776,68944544,43203614,704246,13258944,0,5402666,23560645,3804225,28123692,8275374,83347018,24630565,23785911,6230951,26575527,33456085,4851060,4549639,3121780,1894563,19331627,40168681,0,52949095,7974783,3404620,0,104497179,59194248,0,22942467,22360464,104497179,1977169,120491245,-91186468,64912023,32544230,100991373,48042278,0,0,26353048,26353048,3410581,115415,141070,1548,409,3040505,317157,3357662,528,41,204971,819856,536921,55192,257696,699161,239965,89047,74720,62976,759693,1113609,406281,84079,375821,78971,213257,8794,844631,1225835,451617,86709,418575,83707,237080,9508,2006
106190818,verdugo hills hospital,1/1/2006,12/31/2006,365,audited,incl. ind. audit,los angeles,11,0937,non-profit,general,comparable,,(818)790-7100,1812 verdugo blvd,glendale,91209-1407,leonard labella,president and ceo,www.verdugohillshospital.org,verdugo hills hospital,susan dawson,verdugo hills hospital,0,05-0124,hsc30124g,,158,156,156,19511,3688,1800,253,0,0,8728,0,422,34402,2761,790,374,67,0,0,2524,0,133,6649,116,24,0,0,18,0,21733,7979,0,0,4690,0,5408,606,0,0,635,0,59.7,60.4,5.2,4.9,14,2299,893,22747,2024,2914,3173,0,0,33184,0,4392,68434,17927,0,4781,47334,0,6,392916,847378,1735,3101,516,377,263322918,199701407,0,63621511,1103245,68591447,-3866691,764012,160645,0,0,-3263324,53832452,20621168,188869298,83578770,20458719,8009647,1661989,0,0,51981397,0,4220150,169910672,25577357,3652822,2087990,1394449,0,0,57177740,0,3521888,93412246,71931785,9833896,6529947,2933744,0,0,0,104613359,3858676,0,0,0,0,0,0,0,0,37224342,14277645,3567690,122694,0,0,4545778,0,3883362,0,135773,0,656969,0,0,16409379,4027780,26907427,0,0,0,0,9546973,2948967,4903617,3847304,29721665,6465273,0,1949478,12041934,10137817,2526929,1374241,1136749,1269125,1968236,13908880,8774709,21672833,10000,2098688,264285,46729395,16201187,0,11432756,19095452,46729395,24443,42467890,-30807936,58280041,30856998,92100968,70428135,0,0,0,14280639,2847883,39925,659562,544,244,1064179,91818,1155997,381,0,58096,260693,285924,66723,155316,196460,0,16988,22706,1273,397363,76741,328125,0,90056,91911,79983,0,427095,82286,355288,0,100284,102221,88823,0,2006
106361370,victor valley community hospital,10/1/2005,9/30/2006,365,audited,incl. ind. audit,san bernardino,12,1211,non-profit,general,comparable,small/rural,(760)256-8691,15248 eleventh street,victorville,92392-3704,margaret peterson,ceo,www.vvch.org,victor valley community service,william a. fretwell,hospital management services,0,05-0517,,zzt30517f,106,106,63,5981,644,4237,4616,401,2145,2640,590,866,22120,1230,188,1255,1663,105,584,1051,174,254,6504,106,0,0,0,0,0,22120,0,0,0,0,0,6504,0,0,0,0,0,57.2,57.2,3.4,3.4,9,2791,1399,8877,1207,10684,22256,0,11508,21162,890,8491,85075,30807,0,0,47637,0,7,241799,414593,3099,9088,899,646,220206784,171512854,446594,49140524,1273005,50599231,-185702,0,46490,0,0,-232192,35107599,26071615,159027570,34195672,4946522,24887766,25802991,2657147,12666312,19055329,3348080,5305468,132865287,9981072,1386493,10117455,20115879,0,12923759,25170536,748755,6897548,87341497,31365495,4684553,22767596,38716066,-3869285,2571957,18936651,38429669,9876550,0,6130358,0,1903244,0,0,0,446594,12811249,1648462,14073387,7202804,85190,6653420,6242790,0,423222,0,0,0,0,0,0,9509290,3017141,19525586,0,0,0,0,6401618,1876453,6212972,4056171,22494666,4403654,1265269,4027193,9253552,2296121,1527810,265384,1888508,1439696,1737378,11436286,0,14299255,218549,1262912,117987,27334989,25009705,0,7386151,-5060867,27334989,605435,26904411,-20597517,23673399,17094674,42324034,28024779,0,150531,4925421,8150952,764801,0,0,504,175,979148,102211,1081359,130,0,74609,218421,237341,53225,74472,190771,96755,0,33554,0,262822,80191,279630,0,176711,82587,97207,0,289340,86220,310595,0,193933,90952,110319,0,2006
106190196,vista hospital of south bay,1/1/2006,12/31/2006,365,audited,excl. ind. audit,los angeles,11,0929,investor,general,comparable,,(310)323-5330,1246 west 155th street,gardena,90247-4011,mark furstman,ceo,,vista hospital of south bay lp,jackie brown,j. brown & associates,0,05-0456,,hsp30456h,58,49,31,4502,0,0,0,0,34,180,0,80,4796,305,0,0,0,0,2,12,0,5,324,38,0,0,0,20,0,4006,0,0,0,790,0,256,0,0,0,68,0,22.7,26.8,14.8,15.6,0,0,0,4755,0,0,0,0,1108,8950,0,1719,16532,0,4661,0,11644,0,3,10513,19125,85,227,0,0,23307496,17544109,0,5763387,21951,9415884,-3630546,0,0,0,0,-3630546,5590250,782955,16934291,15687099,0,0,0,0,145856,814298,0,902163,17549416,3753105,0,0,0,0,186112,1526691,0,292172,5758080,14654528,0,0,0,0,0,281961,1527558,49226,0,0,0,1030836,0,0,0,0,4785676,0,0,0,0,50007,813431,0,114273,0,0,0,0,0,0,2276616,273800,2840078,0,0,0,0,1142322,371626,1928978,582464,4549581,888361,165563,487489,1132984,835159,0,577363,34493,32083,712808,2096077,0,33025,0,0,0,2129102,5759647,0,0,-3630545,2129102,153556,10128348,-8548911,0,33025,33025,0,0,0,0,0,0,0,3637046,98,28,193143,20918,214061,89,0,32131,34235,27041,12434,19238,35794,21484,8,10569,209,65256,7050,41787,0,34758,17533,26759,0,79392,8537,42920,0,36750,18276,28186,0,2006
106190049,vista specialty hosp of san gabriel valley,9/1/2005,8/31/2006,365,audited,excl. ind. audit,los angeles,11,0915,investor,general,comparable,,(626)388-2700,14148 francisquito avenue,baldwin park,91706,ron kuperferstein,ceo,,vista specialty hospital of san gabriel valley,jackie brown,j. brown & associates,0,05-0245,,hsp32045f,52,52,52,19940,0,0,0,0,0,19,0,0,19959,522,0,0,0,0,0,10,0,0,532,52,0,0,0,0,0,19959,0,0,0,0,0,532,0,0,0,0,0,105.2,105.2,37.5,37.5,0,0,0,115,0,0,0,0,0,15,0,0,130,0,0,0,124,0,3,6987,128,204,6,0,0,138584571,109208505,0,29376066,58692,24409693,5025065,52287,0,0,0,5077352,29833665,0,108750906,138167165,0,0,0,0,0,363582,0,0,138530747,47630,0,0,0,0,0,6194,0,0,53824,109039384,0,0,0,0,0,0,169121,0,0,0,0,0,0,0,0,0,29175411,0,0,0,0,0,200655,0,0,0,0,0,52287,0,0,7811512,0,7605841,0,0,0,0,1808319,651883,5312724,1219414,11129082,1883384,0,982715,4431060,3972643,128415,544771,436971,172304,728348,11031231,0,995643,0,0,375375,12402249,5490262,0,0,6911987,12402249,1654981,15321729,-11005921,0,1018241,1239746,244103,0,0,0,0,0,4521488,0,195,91,363006,48185,411191,97,0,39785,68322,84539,48122,56612,24243,34884,0,0,6499,202056,0,56410,0,50996,13715,39829,0,221546,0,61938,0,68896,15075,43736,0,2006
106010987,washington hospital - fremont,7/1/2005,6/30/2006,365,audited,incl. ind. audit,alameda,05,0421,district,general,comparable,,(510)797-1111,2000 mowry avenue,fremont,94538-1716,nancy farber,ceo,,washington township health care district,daniel nardoni,washington township health care district,0,05-0195,hsc00195f,zzr00195f,315,315,315,31290,2412,10846,2622,12,804,15561,401,1318,65266,5344,426,2027,716,13,231,5224,105,359,14445,315,0,0,0,0,0,65266,0,0,0,0,0,14445,0,0,0,0,0,56.8,56.8,4.5,4.5,0,0,0,46126,681,10700,9115,0,6239,61797,128,6306,141092,40730,0,0,106430,0,6,450812,56160,3369,631,2057,672,858984009,598426394,0,260557615,3021820,259694711,3884724,2641107,554064,0,0,5971767,248248452,40731723,570003834,345596221,26785602,117617149,25525279,158098,12719473,177118178,3940099,5090964,714551063,52269590,1997518,11580898,11837206,0,3487713,53715522,150305,9394194,144432946,302354972,22002123,106370820,31640255,0,158098,11175489,95768726,21223608,0,4090404,0,3641899,0,0,0,0,95510839,6780997,22827227,5722230,0,3655061,118973670,0,7087591,0,0,0,346903,0,0,71609244,14195252,77410762,0,0,0,0,39903748,10469068,34012436,12094201,104130191,52539130,12764439,8319823,41032073,14361809,12119992,1544186,1679556,3345449,7858063,81146153,130525860,109742833,48641362,3462618,0,373518826,38213094,20614992,75601103,239089637,373518826,4386374,172120734,-121395649,136293215,102339812,253611728,143868895,0,0,77791103,77791103,2190000,0,0,1280,450,2380331,331061,2711392,324,0,178146,550623,764927,46703,123521,392057,227959,47834,18355,30206,843440,95056,534268,0,488618,166216,252733,0,973031,107781,604421,0,549516,188875,287768,0,2006
106444013,watsonville community hospital,1/1/2006,12/31/2006,365,audited,excl. ind. audit,santa cruz,08,0711,investor,general,comparable,,(831)724-4741,75 nielson street,watsonville,95076,ron galonsky,ceo,,community health systems inc.,jeff clark,clark  koortbojian & associates  inc.,0,05-0194,,zzr00194f,106,106,106,9999,775,4265,3895,529,1475,2231,618,648,24435,1792,168,1347,1092,131,447,699,194,191,6061,106,0,0,0,0,0,24435,0,0,0,0,0,6061,0,0,0,0,0,63.2,63.2,4,4,10,3440,1599,16819,1236,22534,5880,394,12405,18019,893,9478,87658,27368,0,2241,59880,0,3,202833,185974,2036,1131,1553,632,526386752,433994902,0,92391850,238188,94994063,-2364025,314769,7657,0,0,-2056913,85876714,38467993,402042045,141502863,13956931,51516240,51308232,8026114,27659732,39571051,9393142,9830591,352764896,46202570,2345681,8164714,22993511,1287098,31853104,45464130,2886468,12424580,173621856,160923259,12897892,45273586,62792274,-1631804,8735368,43647401,62421482,9043859,0,16850164,0,13041421,0,0,0,0,26782174,3404720,12237511,10740576,577844,15865435,22613699,0,169891,0,0,0,0,0,0,16702385,6274288,29238141,0,0,0,0,11080080,4677177,19634207,7387785,40782694,11156663,2488469,4246994,12484958,7518607,3095032,1917230,547311,4226080,6530025,24543721,0,47283154,1592851,344488,0,73764214,11036033,0,71011455,-8283274,73764214,0,25699189,-3361669,50596450,14963176,68878446,21595292,0,0,0,71014959,3504,0,71014959,515,190,992033,148195,1140228,163,0,90182,178534,329750,7853,57178,150725,76539,32269,48639,20364,273711,71378,268009,0,175924,95307,107704,0,308074,83979,312194,0,204230,109189,122562,0,2006
106301379,west anaheim medical center,7/1/2005,6/30/2006,365,audited,excl. ind. audit,orange,13,1012,investor,general,comparable,,(714)827-3000,3033 west orange ave,anaheim,92804-3156,virg narbutas,ceo,www.westanaheimmedctr.com,vanguard health systems of anaheim,jeffrey n. brown,hospital management services,0,05-0426,,zzt30426f,219,219,92,20195,2559,832,1823,1926,585,4519,81,350,32870,2745,640,179,325,365,190,1613,28,126,6211,167,30,0,0,22,0,23298,6785,0,0,2787,0,5415,553,0,0,243,0,41.1,41.1,5.3,4.3,0,0,0,21030,5571,2236,5005,2857,1606,22080,160,6495,67040,25573,0,0,29764,0,7,185566,68675,1367,793,0,0,250015355,206418414,13507557,57104498,595213,62398947,-4699236,3783715,2479,0,0,-918000,61439210,20036543,168539602,90646520,19036023,5767858,13486715,12017209,4742941,38869262,1766761,1443547,187776836,15163048,6022844,3283896,7361109,2976543,3086082,17260953,327710,6756334,62238519,74307213,17562914,6845239,17620043,0,12335894,2538637,64772653,7092358,0,2157644,0,1185819,0,0,0,13507557,31364256,7384877,2014082,3135034,2187810,5290386,3444954,2992,2280107,0,0,0,2838605,0,0,16206592,4202120,20348438,0,0,0,0,7802307,3066623,8174317,2598550,28204221,8783868,737176,4131525,10368411,3009540,3365757,602208,497893,0,2698348,12234448,0,37625486,0,15573999,9208030,74641963,11133057,0,0,63508906,74641963,0,18840666,-7907967,21962310,12121549,42932054,5306568,0,0,0,0,0,15573999,0,482,180,914744,103243,1017987,382,0,100725,186650,252150,55904,67210,147002,80169,10142,14681,111,316293,74873,199936,0,170754,60602,92286,0,350271,81281,222566,0,188563,72734,102572,0,2006
106301379,west anaheim medical center,7/1/2006,9/30/2006,92,audited,excl. ind. audit,orange,13,1012,investor,general,comparable,,(714)827-3000,3033 west orange ave,anaheim,92804-3156,virg narbutas,ceo,www.westanaheimmedctr.com,vanguard health systems of anaheim,jeffrey n. brown,hospital management services,0,05-0426,,zzt30426f,197,197,87,4709,586,177,542,477,44,1154,30,205,7924,648,144,44,105,89,18,425,8,77,1558,167,30,0,0,0,0,5942,1982,0,0,0,0,1417,141,0,0,0,0,43.7,43.7,5.1,4.2,0,0,0,8268,761,503,1242,918,205,2972,61,1823,16753,6921,0,0,6734,0,7,47102,17245,347,204,0,0,62804894,53637171,2593526,11761249,204518,16561947,-4596180,1027625,3904,0,0,-3572459,15029542,5386918,42388434,22406344,4428018,1397934,3745032,2721889,255637,9861037,622705,980140,46418736,3976009,1393320,800507,1937363,856027,212204,4814154,76379,2320195,16386158,20084714,4079375,1424874,4913593,0,3427804,117312,15205723,3747767,0,636009,0,0,0,0,0,2593526,6224865,1668093,716602,758154,56824,324804,1873075,63075,75757,0,0,0,1014631,0,0,4416175,1283626,5296968,0,0,0,0,2226423,730026,2060484,548245,7921360,2285211,192424,519075,2826634,1468436,285120,180128,245859,0,637700,10301309,0,37522651,0,13378365,9208030,70410355,10204479,0,0,60205876,70410355,142556,16006669,-7191231,21999176,12266968,43114339,5591688,0,0,0,0,0,13378365,0,523,212,253529,25742,279271,382,0,27036,45896,74741,17499,18891,41585,20384,2672,4772,53,93525,24131,52538,0,41997,15509,25829,0,101689,25625,58885,0,46666,17339,29067,0,2006
106301379,west anaheim medical center,10/1/2006,12/31/2006,92,audited,incl. ind. audit,orange,13,1012,investor,general,comparable,,(714)827-3000,3033 west orange ave,anaheim,92804-3156,virg narbutas,ceo,www.westanaheimmedctr.com,prime healthcare services inc,jeffrey n. brown,hospital management services,0,05-0426,,zzt30426f,197,197,92,4243,990,359,661,426,467,853,25,203,8227,722,306,86,205,103,201,338,8,91,2060,167,0,0,0,30,0,6521,0,0,0,1706,0,1917,0,0,0,143,0,45.4,45.4,4,3.4,0,0,0,4104,276,469,1367,618,372,1414,8,1665,10293,6362,0,0,4309,0,7,58587,15061,398,181,0,0,80099254,64971077,0,15128177,160888,16629297,-1340232,3558,385,0,0,-1337059,17776146,9082750,53240358,24639097,9463160,3073952,6042925,3760524,6029928,7996162,823608,1387618,63216974,4646490,944498,935373,2568685,824378,2067226,2047144,62850,2785636,16882280,21613628,8720621,3871641,7563802,0,3875082,5108346,9854364,3478095,0,885498,0,0,0,0,0,0,7671959,1687037,137684,1047808,709820,2988808,188942,960,695159,0,0,0,3558,0,0,4387716,1188242,5344825,0,0,0,0,2340357,554693,1512718,1300746,7777613,2507560,214130,290168,2614252,1147302,0,868210,387125,0,822937,14573052,0,0,0,0,2106183,16679235,6763198,0,11250602,-1334565,16679235,130457,12921438,-4171000,0,0,0,0,0,0,0,11250602,0,0,11250602,557,215,268731,28047,296778,302,0,28401,49587,71361,15173,26229,43914,29294,0,3274,1498,92831,22799,54581,0,54785,18204,25531,0,101560,24840,60403,0,59981,20444,29550,0,2006
106190859,west hills hospital & medical center,1/1/2006,12/31/2006,365,audited,excl. ind. audit,los angeles,11,0905,investor,general,comparable,,(818)676-4000,7300 medical center drive,west hills,91307-1902,beverly gilmore,ceo,www.westhillshospital.com,columbia hca corporation  inc.,james r. saurenmann,saurenmann & associates,0,05-0481,,zzt30481g,236,236,123,19965,2802,1358,484,0,733,13328,158,745,39573,3390,556,219,117,0,189,3509,35,216,8231,212,0,0,0,24,0,39573,0,0,0,0,0,8231,0,0,0,0,0,45.9,45.9,4.8,4.8,18,2630,1084,34131,1512,1731,3237,0,2523,31942,253,4154,79483,59884,0,0,50154,0,6,293370,150810,2144,1388,755,443,593330188,456550954,0,136779234,2048336,124832429,13995141,1207519,528030,5620730,0,9053900,105660164,20618933,467051091,210545060,34019702,15365491,5885898,0,5243047,149729290,1815473,8513192,431117153,42467666,5324527,3593449,5741402,0,13887507,82437383,654098,8107003,162213035,212350849,24578925,16691185,10252761,0,0,10118276,165600079,7393565,0,1923066,0,7642248,0,0,0,0,40423731,14739804,2267208,1374296,0,8726403,64281098,0,4966694,0,0,0,245031,0,0,27620583,5141973,47414487,0,0,0,0,15189819,4336273,20812811,4316483,39512013,16928963,724721,9924500,20703447,23942035,3373971,1828339,987867,1274854,5631719,6313941,0,15048798,1135623,28140183,631691,51270236,17986411,0,10017039,23266786,51270236,19601,67354136,-65651053,38658552,45267678,92452952,77404154,0,0,0,10017039,0,28404420,9869012,587,273,1254276,116752,1371028,261,0,96238,219330,384568,35350,147081,118807,94706,7440,126935,23821,438532,72295,417222,0,189557,8721,121102,6847,471969,77948,461360,0,208475,9875,133564,7837,2006
106301188,western medical center-anaheim,1/1/2006,12/31/2006,365,audited,incl. ind. audit,orange,13,1012,investor,general,comparable,,(714)533-6220,1025 s anaheim blvd.,anaheim,92805-5806,casey fatch,ceo,www.westernmedanaheim.com,integrated healthcare holdings  inc,tad erickson,tre reimbursement consulting  inc.,0,05-0744,hsc30594j,,188,188,188,8785,4765,14508,2226,1897,3705,4544,449,278,41157,1026,637,3168,559,587,361,901,114,120,7473,97,91,0,0,0,0,18882,22275,0,0,0,0,5112,2361,0,0,0,0,60,60,5.5,5.5,0,0,0,4369,1475,7832,5578,1248,5532,5269,530,3560,35393,19255,3886,0,11405,0,4,96484,74700,1402,814,1954,767,288841164,227719459,0,61121705,179744,67293412,-5991963,0,0,0,0,-5991963,91731789,12522990,184586385,50785874,24395651,73087244,20638114,9792540,14490788,28301697,4527123,2150508,228169539,8468446,2603022,11628665,9338452,1978299,4990398,14638710,921465,6104168,60671625,44873462,20747628,72365536,27928103,-3839912,9636554,12916259,33492923,2617455,0,4839745,0,2141706,0,0,0,0,14380858,6251045,16190285,2048463,2134285,6564927,9447484,608843,3495515,0,0,0,0,0,0,20451537,4053144,15172156,0,0,0,0,8366340,2677169,11928932,4644134,26142394,9465764,1625013,5875596,8417946,8965963,221948,2123427,2368868,41627,2044866,12076189,0,1563993,0,0,512867,14153049,27564342,0,0,-13411293,14153049,0,22935967,-13734050,0,1964502,1964502,400509,0,0,0,0,0,0,18124027,420,179,890550,93814,984364,89,0,71374,142940,247028,77347,47204,157102,35945,0,91270,20340,438205,69505,136522,0,98488,67330,80500,0,483158,76402,154325,0,108600,72830,89049,0,2006
106301566,western medical center-santa ana,1/1/2006,12/31/2006,365,audited,incl. ind. audit,orange,13,1015,investor,general,comparable,,(714)953-3500,1001 north tustin avenue,santa ana,92705-3502,dan brothman,ceo,www.westernmedicalcenter.com,integrated healthcare holdings  inc,tad r. erickson,tre reimbursement consulting  inc.,2,05-0746,hsc30065h,,282,263,263,15508,5485,12151,6031,2168,0,12874,1675,1914,57806,1952,1116,3577,1131,380,0,3577,397,636,12766,254,28,0,0,0,0,50233,7573,0,0,0,0,12298,468,0,0,0,0,56.2,60.2,4.5,4.5,16,6794,3458,5696,2239,8637,4656,833,0,13378,630,6421,42490,23611,14675,0,7351,1604,11,393660,195960,3077,2724,2459,1265,836164296,669237778,6377556,173304074,286988,161953038,11638024,470090,0,0,0,12108114,213350825,26474079,596339392,154965466,74247026,130975352,94425674,28986426,0,195117205,24489230,18450932,721657311,21328900,7652052,11990060,13434646,2562472,0,48265850,1464117,7808888,114506985,143227392,64934347,123794312,90738665,-3724837,28330498,0,177402135,18730675,0,25953345,-148754,0,0,6377556,0,0,33066974,16964731,22895937,23499211,3218400,0,58804877,148756,14705188,0,0,0,0,0,0,41533975,10612123,52044993,2758525,2632424,0,529210,20164885,5213864,17046736,9416303,59769698,21005193,4277815,9897704,25473426,26555756,509859,5409833,3318955,77774,5657025,36639345,0,3593039,0,0,0,40232384,21121924,0,0,19110460,40232384,0,67833683,-39019431,0,4488828,4488828,895789,0,0,0,0,0,0,2892015,1045,404,2085190,247883,2333073,200,8,163677,309069,670208,30186,139456,566126,35360,12427,152374,6307,757163,150143,514695,355,255811,254902,152121,0,841224,171185,585642,380,280881,283536,170225,0,2006
