OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_ORIG_DATE,LIC_ORIG_DATE,COUNTY,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,AMB_SURG_PROG,OP_RM_TOTL,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_MINOR_CPT_99281_TOTL_VIS,EMS_MINOR_CPT_99281_ADM_VIS,EMS_LOW/MODERATE_CPT_99282_TOTL_VIS,EMS_LOW/MODERATE_CPT_99282_ADM_VIS,EMS_MODERATE_CPT_99283_TOTL_VIS,EMS_MODERATE_CPT_99283_ADM_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_TOTL_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_ADM_VIS,EMS_SEVERE_W_THREAT_CPT_99285_TOTL_VIS,EMS_SEVERE_W_THREAT_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA English Name,MSSA Designt. Type,Non-Responder,FAC_OPER_CURRYR,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106551034,SONORA REGIONAL MEDICAL CENTER - FOREST,1/1/07,12/31/07,Closed,,, Ventura, 06 - North San Joaquin,General Acute Care,,,,NO,49,,,,,,,,,,,,,30,,,13710,13,,,1985,0,,,,6,,,,2190,0,,,,0,,,,,,,,,,,0,,,,0,0,,,0,49,,,17885,,,,,0,,,0,0,,,0,,,,,49,,,17885,,,,NEITHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Basic,Basic,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,234.2,25,14,19,,,Yes,Unknown,No,1,0,1 - 49,
106554011,SONORA REGIONAL MEDICAL CENTER - GREENLEY,1/1/07,12/31/07,Open,1/14/04,1/14/04, Tuolumne, 06 - North San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),Adventist Health,General Medical / Surgical,NO,140,1000 Greenley Road,Sonora,95370,209-536-5000,No,,,,0,0,0,No,59,3362,13198,21535,7,629,1323,2555,0,0,0,0,6,238,240,1638,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4229,16159,26280,0,0,0,0,0,0,0,0,68,100,22468,24820,0,0,0,0,140,4329,38627,51100,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,124,0,228,37,352,37,37,0,0,0,0,0,37,549,19,1,Yes,,YES,372,177,0,1064,1674,187024,1890,158651,Yes,6,1,5,0,Basic,Basic,0,0,0,1,0,0,285,0,2643,0,7772,113,8182,450,4268,1689,23150,2252,14,1038,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,234.2,25,14,19,Columbia/Jamestown/Sonora,Rural,No,Yes,No,1,23150,100 - 149,0
106301337,SOUTH COAST MEDICAL CENTER,1/1/07,12/31/07,Open,6/30/59,6/30/59, Orange, 13 - Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),Adventist Health,General Medical / Surgical,NO,208,31872 COAST HIGHWAY,LAGUNA BEACH,92677,949-499-1311-7223,No,,,,0,0,0,Yes,114,2073,6119,41610,19,674,1822,6935,0,0,0,0,10,274,337,1462,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,3021,9403,52195,0,0,0,0,36,855,4720,13140,29,15,8829,10585,0,0,0,0,208,3891,22952,75920,766,6638,10,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,4,17,0,0,4,17,17,0,4,0,0,0,21,663,20,0,Yes,,YES,440,222,1,1505,669,96419,1350,112547,Yes,5,0,5,0,Basic,Basic,0,0,0,1,0,0,287,2,2841,9,5011,410,2777,787,2273,1360,13189,2568,12,287,81,1,7,0,0,0,0,0,0,0,0,0,0,0,7,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744, 115.2c,70,35,48,Aliso Viejo/Laguna Hills/Laguna Niguel,Urban,No,Yes,No,1,13189,200 - 299,0
106141338,SOUTHERN INYO HOSPITAL,1/1/07,12/31/07,Open,3/31/52,3/31/52, Inyo, 12 - Inland Counties,General Acute Care,District,,Long-Term Care (SN/IC),NO,37,501 EAST LOCUST STREET,LONE PINE,93545,760-876-5501-2228,No,,,,0,0,0,No,4,30,55,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,55,1460,0,0,0,0,0,0,0,0,33,58,12016,12045,0,0,0,0,37,88,12071,13505,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,Standby,Standby,0,0,1,0,0,0,9,0,430,1,515,2,148,8,182,13,1284,24,2,119,1,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,744,672,744,720,744,720,744,744,720,744,720,744,55,34,18,25,Alabama Hills/Cartago/Darwin/Keeler/Lone Pine/Lone Pine Paiute Shoshone Tribe/Olancha/Pearsonville,Frontier,No,Yes,No,1,1284,1 - 49,0
106334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,1/1/07,12/31/07,Open,2/19/92,2/19/92, Riverside, 12 - Inland Counties,General Acute Care,Investor - Corporation,"Universal Health Services, Inc.",General Medical / Surgical,NO,96,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,951-696-6000-6102,No,,,,0,0,0,No,79,5143,19403,28835,10,2237,4475,3650,0,0,0,0,7,212,464,2204,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,7592,26082,35040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,7592,26082,35040,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,10,104,21,58,31,162,150,0,0,0,0,12,162,2107,67,5,No,,,0,583,1524,3763,1998,263010,1556,189600,Yes,3,0,3,0,Basic,Basic,0,0,0,1,0,0,893,0,1352,0,7593,11,14377,70,6624,4183,30839,4264,8,893,2155,1,2,0,16,1,12,0,1,0,0,0,6,8,46,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 131a,66,36,45,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,Urban,No,Yes,No,1,30839,50 - 99,0
106334001,SOUTHWEST HEALTHCARE SYSTEM-WILDOMAR,1/1/07,12/31/07,Open,1/14/87,1/14/87, Riverside, 12 - Inland Counties,General Acute Care,Investor - Corporation,"Universal Health Services, Inc.",General Medical / Surgical,NO,122,36485 INLAND VALLEY,WILDOMAR,92595,951-677-1111,No,,,,0,0,0,No,104,6801,22884,37960,10,1684,3351,3650,0,0,0,0,8,340,883,3198,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,8825,29433,44530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,8825,29433,44530,0,0,0,NEITHER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,0,6,0,30,30,0,0,0,0,0,30,1586,46,9,No,,,0,423,1163,2785,2751,383970,1891,186060,Yes,5,0,5,0,Basic,Basic,0,0,0,1,0,1,729,2,1937,0,10149,14,17632,71,7272,4776,37719,4863,19,727,3442,1,38,11,34,0,10,11,21,1,6,27,6,20,185,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,37719,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 131a,66,36,49,Lake Elsinore/Murrieta West/Sedco Hills/Wildomar,Urban,No,Yes,No,0,0,100 - 149,0
106100899,ST. AGNES MEDICAL CENTER,1/1/07,12/31/07,Open,3/22/75,3/22/75, Fresno, 09 - Central,General Acute Care,Non-Profit Corporation (incl. Church-related),Trinity Health,General Medical / Surgical,NO,436,1303 EAST HERNDON AVENUE,FRESNO,93710,559-450-3000,No,,,,0,0,0,No,343,19611,89675,125195,32,4214,9012,11680,0,0,0,0,35,242,930,5020,12775,26,862,1214,6273,9490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,24929,109980,159140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,24929,109980,159140,0,0,0,CV SURG,3,0,0,352,105,352,105,325,3,0,0,0,0,1617,633,1474,585,3091,1218,644,442,121,0,3,0,1218,4150,274,54,No,,,0,1416,2734,7751,6041,815314,12114,875833,Yes,22,6,16,0,Basic,Basic,0,0,0,1,0,0,9354,16,17371,95,23651,5952,12576,7108,1646,1456,64598,14627,40,0,2365,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 35f,29,14,19,Fresno North Central,Urban,No,Yes,No,1,64598,300 - 499,8
106361339,ST. BERNARDINE MEDICAL CENTER,1/1/07,12/31/07,Open,1/1/46,1/1/46, San Bernardino, 12 - Inland Counties,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,463,2101 NORTH WATERMAN AVENUE,SAN BERNARDINO,92404,909-883-8711-2937,No,,,,0,0,0,No,294,11922,51550,107310,46,2247,4794,16790,20,603,1842,7300,27,574,2932,12931,9855,20,0,0,0,7300,0,0,0,0,0,0,0,0,0,0,20,262,0,4851,7300,0,0,0,0,427,15608,75968,155855,0,0,0,0,36,0,0,13140,0,0,0,0,0,0,0,0,463,15608,75968,168995,0,0,0,CV SURG,3,0,37,640,13,640,50,588,4,0,0,0,0,2014,1711,1062,607,3076,2318,206,1514,293,0,197,85,2318,2127,103,83,No,,,0,476,1651,3199,5499,711311,5570,339008,Yes,13,3,7,3,Basic,Basic,0,0,0,1,0,0,2173,3,9964,29,17823,168,7789,4717,2758,2009,40507,6926,19,29960,694,1,312,343,308,255,211,181,190,233,233,270,194,255,2985,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 151k,62,32,43,Highland/San Bernardino East,Urban,No,Yes,No,1,40507,300 - 499,23
106521041,ST. ELIZABETH COMMUNITY HOSPITAL,1/1/07,12/31/07,Open,3/20/46,3/20/46, Tehama, 01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,76,2550 SISTER MARY COLUMBA DRIVE,RED BLUFF,96080,530-529-8012,No,,,,0,0,0,No,66,2663,8386,24090,2,676,1182,730,0,0,0,0,8,282,508,1511,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3621,11079,27740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,3621,11079,27740,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,32,2,No,,,0,175,535,1146,1570,207420,2845,191700,Yes,6,0,6,0,Basic,Basic,0,0,0,1,0,1,969,0,9959,3,11927,24,5053,1215,1210,552,29118,1794,15,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,1,,0,0,0,0,0,0,0,0,0,0,0,29118,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,221,2,4,2,Gerber/Los Flores/Proberta/Red Bluff,Rural,No,Yes,No,0,0,50 - 99,0
106190754,ST. FRANCIS MEDICAL CENTER,1/1/07,12/31/07,Open,1/1/46,1/1/46, Los Angeles, 11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Daughters of Charity Healthcare Systems,General Medical / Surgical,NO,384,3630 IMPERIAL HIGHWAY,LYNWOOD,90262,310-900-8900,No,,,,0,0,0,No,164,11279,48259,60364,71,11471,17443,25411,14,1006,3084,5110,36,2621,0,12237,13140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,707,0,9521,10585,0,0,0,0,314,27084,90544,114610,0,0,0,0,40,1442,11048,14600,30,428,8595,10950,0,0,0,0,384,28954,110187,140160,0,0,0,CV SURG,1,0,0,44,5,44,5,39,2,0,0,0,0,284,163,218,40,502,203,66,130,7,0,0,0,203,6981,178,26,No,,,0,2559,4422,15438,3062,307472,2423,151756,Yes,9,0,9,0,Basic,Basic,0,0,0,1,0,1,442,4,3282,34,19475,305,19913,3133,9474,6465,52586,9941,46,0,6295,1,357,329,364,352,267,252,200,226,243,320,183,197,3290,1,,1,,,0,0,0,0,0,0,0,0,0,0,52586,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744, 78.2sss,50,27,39,Downey Southwest/Lynwood North Central/South Gate East,Urban,No,Yes,No,0,0,300 - 499,0
106380960,ST. FRANCIS MEMORIAL HOSPITAL,1/1/07,12/31/07,Open,1/1/46,1/1/46, San Francisco, 04 - West Bay,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,356,900 HYDE STREET,SAN FRANCISCO,94109,415-353-6000,No,,,,0,0,0,Yes,239,3819,16938,87235,0,0,0,0,0,0,0,0,10,318,0,4233,3650,8,0,0,0,2920,0,0,0,0,0,10,224,0,2500,3650,0,0,0,0,0,20,338,5170,7300,287,4699,28841,104755,0,0,0,0,35,1367,7288,12775,34,419,5636,12410,0,0,0,0,356,6485,41765,129940,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,1590,276228,2280,214879,Yes,8,0,8,0,Basic,Basic,0,0,0,1,0,0,1313,7,4623,17,9991,238,5160,1507,1242,860,22329,2629,19,2557,337,1,87,35,53,52,39,50,70,34,55,69,60,66,670,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 162b,13,3,8,Cow Hollow/Financial District/Marina/Nob Hill/Pacific Heights/Russian Hill/Seacliff,Urban,No,Yes,No,1,22329,300 - 499,0
106281078,ST. HELENA HOSPITAL,1/1/07,12/31/07,Open,1/1/46,1/1/46, Napa, 03 - North Bay,General Acute Care,Non-Profit Corporation (incl. Church-related),Adventist Health,General Medical / Surgical,NO,181,10 WOODLAND RD.,ST. HELENA,94574,707-963-3611,No,,,,0,0,0,Yes,123,2804,10484,44895,9,309,772,3285,0,0,0,0,12,141,439,2121,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,3254,13377,52560,0,0,0,0,37,616,5457,13505,0,0,0,0,0,0,0,0,181,3870,18834,66065,473,1933,30,CV SURG,1,0,0,89,17,89,17,89,2,0,0,0,0,230,494,631,108,861,602,155,402,35,0,0,10,602,282,13,1,No,,,0,93,189,596,916,115239,3294,189312,Yes,4,0,4,0,Standby,Standby,0,0,1,0,0,0,14,0,313,0,1530,1,1675,23,2244,793,5776,817,15,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,111.1,7,2,1,Angwin/Deer Park/St. Helena,Rural,No,Yes,No,1,5776,150 - 199,0
106481015,ST. HELENA HOSPITAL CENTER FOR BEHAVIORAL HEALTH,1/1/07,12/31/07,Open,6/17/63,6/17/63, Solano, 03 - North Bay,Acute Psychiatric,Non-Profit Corporation (incl. Church-related),Adventist Health,Psychiatric,NO,61,525 OREGON STREET,VALLEJO,94590,707-963-3611,No,,,,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2077,18693,22265,0,0,0,0,0,0,0,0,61,2077,18693,22265,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,204,7,2,7,Vallejo,Urban,No,Yes,No,1,0,50 - 99,0
106190756,ST. JOHNS HEALTH CENTER,1/1/07,12/31/07,Open,1/1/49,1/1/49, Los Angeles, 11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Sisters of Charity of Levenworth Kansas,General Medical / Surgical,NO,340,1328 - 22ND STREET,SANTA MONICA,90404,310-829-5511-8337,No,,,,0,0,0,No,249,10753,44677,90885,28,2221,6563,9026,0,0,0,0,35,888,1320,6552,12775,22,0,375,875,8030,0,0,0,0,0,0,0,0,0,0,6,189,322,1956,2190,0,0,0,0,340,14051,60623,122906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,14051,60623,122906,0,0,0,CV SURG,2,0,0,141,9,141,9,116,2,0,0,0,0,228,497,357,46,585,543,127,330,19,0,0,77,555,2016,60,25,No,,,0,744,1272,4680,4851,820128,6888,615581,Yes,14,0,14,0,Basic,Basic,0,0,0,1,0,0,3067,9,8748,83,11935,1604,4835,3283,1254,1005,29839,5984,26,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744, 78.2kkkk,41,23,30,Santa Monica Central/Sawtelle/West Los Angeles,Urban,No,Yes,No,1,29839,300 - 499,2
106560508,ST. JOHNS PLEASANT VALLEY HOSPITAL,1/1/07,12/31/07,Open,7/29/74,7/29/74, Ventura, 10 - Santa Barbara/Ventura,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,180,2309 ANTONIO AVENUE,CAMARILLO,93010,805-389-5800,No,,,,0,0,0,No,66,4804,16816,24090,7,487,914,2555,0,0,0,0,8,157,361,1797,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,5448,19527,29565,0,0,0,0,0,0,0,0,99,525,430705,36135,0,0,0,0,180,5973,450232,65700,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,97,1,No,,,0,96,386,914,871,91392,1228,98268,No,2,0,2,0,Basic,Basic,0,0,0,1,0,0,667,4,4518,22,6985,300,1425,1356,316,192,13911,1874,14,0,0,1,175,144,79,160,92,103,63,0,9,31,45,62,963,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,239,37,19,24,Camarillo/Moorpark,Urban,No,Yes,No,1,13911,150 - 199,0
106560529,ST. JOHNS REGIONAL MEDICAL CENTER,1/1/07,12/31/07,Open,1/1/53,1/1/53, Ventura, 10 - Santa Barbara/Ventura,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,265,1600 NORTH ROSE AVENUE,OXNARD,93030,805-988-2500,No,,,,0,0,0,No,179,11436,45505,65335,27,2304,5727,9855,0,0,0,0,10,271,1165,6267,3650,10,0,0,0,3650,0,0,0,0,0,0,0,0,0,0,16,216,0,3829,5840,23,319,4975,8395,265,14546,66303,96725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,14546,66303,96725,0,0,0,CV SURG,2,0,0,94,0,94,0,94,3,0,0,0,0,644,222,40,0,684,222,179,222,6,6,39,10,462,1828,487,29,No,,,0,458,1370,6498,3423,459895,2217,189569,Yes,9,2,6,1,Basic,Basic,0,0,0,1,0,0,971,5,9893,12,18250,143,4419,4142,877,578,34410,4880,20,0,0,1,232,267,241,324,289,196,177,25,236,248,193,218,2646,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744, 241b,35,23,23,Oxnard North Central,Urban,No,Yes,No,1,34410,200 - 299,0
106121080,ST. JOSEPH HOSPITAL - EUREKA,1/1/07,12/31/07,Open,7/26/54,7/26/54, Humboldt, 01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),ST JOSEPH HEALTH SYSTEM,General Medical / Surgical,NO,146,2700 DOLBEER STREET,EUREKA,95501,707-445-8121-7599,No,,,,0,0,0,No,119,4951,20772,43435,14,805,1992,5110,0,0,0,0,5,76,284,1053,1825,4,60,223,828,1460,0,0,0,0,0,0,0,0,0,0,4,119,20,1175,1460,0,0,0,0,146,6011,25820,53290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,6011,25820,53290,0,0,0,CV SURG,1,0,0,77,60,77,60,130,2,0,0,0,0,275,195,224,109,499,304,123,150,24,0,0,7,304,629,47,3,No,,,0,311,318,1327,2863,344940,7299,398266,Yes,10,0,10,0,Basic,Basic,0,0,0,1,0,0,6255,31,7946,263,9066,1734,1562,832,767,526,25596,3386,9,0,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,39,1,2,1,Arcata/Eureka,Rural,No,Yes,No,1,25596,100 - 149,0
