OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_LE17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT_GE65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_MINOR_NO_ADM_VIS,EMS_MINOR_ADM_VIS,EMS_LOWMODERATE_NO_ADM_VIS,EMS_LOWMODERATE_ADM_VIS,EMS_MODERATE_NO_ADM_VIS,EMS_MODERATE_ADM_VIS,EMS_SEVERE_WO_THREAT_NO_ADM_VIS,EMS_SEVERE_WO_THREAT_ADM_VIS,EMS_SEVERE_W_THREAT_NO_ADM_VIS,EMS_SEVERE_W_THREAT_ADM_VIS,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,LONGITUDE,LATITUDE,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,ATHERECTOMY_PTCRA_ABLATION,THROMBO_AGT,PTBV_BALLOON,CATH_OTHR,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Standby,EMS_Comp,EMS_GAC_None,EMS_non_GAC,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_WO_TOT,SEV_WT_TOT,unknown_sev,MSSA_DESIGNATION,MSSA_NAME,F4
106430743,COMMUNITY HOSPITAL OF LOS GATOS,815 POLLARD ROAD,LOS GATOS,95032,408-378-6131,Yes,01/01/2008,12/31/2008,Open,04/11/2009,12/17/1962,,NO,21,15,15,6085506703, 183m,, 07 - Santa Clara, Santa Clara,70000660,Consolidated Facility,General Acute Care,Investor - Corporation,General Medical / Surgical,82,30012,2450,9664,14,5124,657,1767,0,0,0,0,7,2562,0,0,0,8,2928,104,217,1829,0,0,0,0,0,0,0,0,0,0,2,732,86,53,366,30,10980,179,2288,143,52338,3476,15914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,52338,3476,15914,0,0,0,0,0,0,14,651,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,1979,3,6558,115,2025,1253,277,46,53,53,10892,1470,12362,8,0,0,Yes,9,6,2,3,3,7,0,2,1,2,0,4,39,-121.97057,37.26277,Respondent,1294,236008,2500,155908,0,0,10,10,Yes,651,34,2,,,,0,146,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,12362,1982,6673,3278,323,106,,Urban,CAMBRIAN VILLAGE WEST/CAMPBELL SOUTH/LOS GATOS/MONTE SERENO/SAN TOMAS,
106430763,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,94040,650-940-7247,Yes,01/01/2008,12/31/2008,Open,08/18/1961,08/18/1961,,NO,22,13,14,6085509901, 183a,, 07 - Santa Clara, Santa Clara,70000660,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,210,76860,10593,42190,44,16104,4576,11078,12,4392,165,211,16,5856,182,1374,5157,12,4392,9,41,159,0,0,0,0,0,0,0,0,0,0,20,7320,208,265,4518,0,0,0,0,314,114924,15733,63313,0,0,0,0,25,9150,768,5881,60,21960,3,0,5178,0,0,0,0,0,0,0,0,399,146034,16504,74372,0,0,0,0,0,0,36,4147,10364,0,14,0,14,0,13,1,14,3,0,3,0,0,6,0,0,0,2,14,,,,,,Basic,Basic,0,0,5326,7,12816,34,9193,395,4745,7180,32080,7616,39696,26,49,561,Yes,61,67,34,20,24,19,12,10,15,17,14,18,311,-122.07801,37.36779,Respondent,4496,711676,1571,157722,0,0,10,10,Yes,4404,156,2,,,,0,1432,CV SURG,2,0,0,118,72,118,72,108,2,0,0,0,0,495,388,540,272,1035,660,170,465,25,0,0,0,0,660,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,39696,0,5333,12850,9588,11925,,Urban,LOS ALTOS/LOS ALTOS HILLS/PALO ALTO CENTRAL/STANFORD,
106430779,GOOD SAMARITAN HOSPITAL-SAN JOSE,2425 SAMARITAN DRIVE,SAN JOSE,95124,408-559-2011,Yes,01/01/2008,12/31/2008,Open,09/21/1965,09/21/1965,,NO,24,11,15,6085502702, 183m,, 07 - Santa Clara, Santa Clara,70000048,Parent Facility,General Acute Care,Investor - Corporation,General Medical / Surgical,152,55632,10719,42521,69,25254,3303,9701,17,6222,1227,3355,22,8052,259,975,5691,21,7686,257,792,4306,0,0,0,0,0,0,0,0,0,0,51,18666,447,355,10992,0,0,0,0,332,121512,16212,76566,0,0,0,0,0,0,0,0,27,9882,0,0,0,0,0,0,0,0,0,0,0,359,131394,16212,76566,0,64,190,0,0,0,29,3121,8309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,76,0,218,0,1745,70,2164,1298,2955,2660,7158,4028,11186,25,0,0,Yes,20,14,11,9,14,20,3,1,0,1,0,9,102,-121.9449,37.25116,Respondent,4795,661420,5021,364322,0,0,14,14,Yes,3628,317,63,,,,0,1561,CV SURG,11,0,0,188,31,188,31,113,4,0,0,0,0,0,846,0,659,0,1505,149,757,818,0,11,0,128,1863,Yes,No,300 - 499,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,11186,76,218,1815,3462,5615,,Urban,CAMBRIAN VILLAGE WEST/CAMPBELL SOUTH/LOS GATOS/MONTE SERENO/SAN TOMAS,
106430837,OCONNOR HOSPITAL - SAN JOSE,2105 FOREST AVENUE,SAN JOSE,95128,408-947-2500-2542,Yes,01/01/2008,12/31/2008,Open,01/21/1954,01/21/1954,,NO,24,13,16,6085500500, 183j,, 07 - Santa Clara, Santa Clara,70000072,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,210,76860,7220,32582,65,23790,3918,9717,27,9882,647,1508,14,5124,214,1352,3959,8,2928,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3660,159,43,1607,0,0,0,0,334,122244,12158,49373,0,0,0,0,0,0,0,0,24,8784,536,,6446,0,0,0,0,0,0,0,0,358,131028,12694,55819,0,0,0,0,0,0,10,3643,8379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,736,35,3546,32,15025,415,13782,4553,7363,2073,40452,7108,47560,21,0,632,Yes,18,24,25,6,4,15,9,9,8,6,3,7,134,-121.93727,37.32714,Respondent,3978,480447,3438,236405,0,0,11,11,Yes,3768,168,16,Yes,YES,,2575,1193,CV SURG,2,0,0,103,1,103,1,102,1,0,0,0,0,275,313,337,74,612,387,74,238,118,0,4,0,2,436,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,47560,771,3578,15440,18335,9436,,Urban,SAN JOSE NORTHWEST,
106430883,SANTA CLARA VALLEY MEDICAL CENTER,751 SOUTH BASCOM AVENUE,SAN JOSE, 95128-2699,408-885-4004,Yes,01/01/2008,12/31/2008,Open,01/01/1953,01/01/1953,Level I,YES,24,13,15,6085502101, 183j,, 07 - Santa Clara, Santa Clara,70000085,Parent Facility,General Acute Care,City and/or County,General Medical / Surgical,234,85644,17222,70597,80,29280,5600,14290,40,14640,1766,4697,44,16104,645,1956,9137,8,2928,97,502,2558,0,0,0,0,0,8,2928,211,289,2458,40,14640,438,544,8194,70,25620,563,12617,524,191784,26542,124548,0,0,0,0,50,18300,1213,17949,0,0,0,,0,0,0,0,0,0,0,0,0,574,210084,27755,142497,0,0,0,0,0,0,0,5012,12732,0,48,0,48,0,41,7,48,15,0,24,0,0,0,0,9,0,0,48,Yes,,,,,Comprehensive,Comprehensive,297,0,3695,0,23127,8,20371,3190,14480,8418,61970,11616,73586,24,27119,6321,Yes,75,70,61,46,43,57,48,42,44,33,40,39,598,-121.93202,37.31346,Respondent,4685,749461,4885,419612,0,0,10,10,Yes,5404,313,92,,,,0,0,CV SURG,1,0,0,28,22,28,22,50,1,0,0,0,0,564,285,262,81,826,366,70,278,16,2,0,0,0,366,Yes,No,500+,City and/or County,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,,73586,,,,,297,3695,23135,23561,22898,,Urban,SAN JOSE NORTHWEST,
106430905,STANFORD HOSPITAL,300 PASTEUR DRIVE,PALO ALTO,94305,650-723-8452,Yes,01/01/2008,12/31/2008,Open,01/01/1948,01/01/1948,Level I,YES,21,11,14,6085511604, 183a,, 07 - Santa Clara, Santa Clara,70000662,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,491,179706,21307,125102,0,0,0,0,0,0,0,0,67,24522,575,3888,18018,8,2928,87,399,2349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6222,184,2301,583,213378,22153,147770,0,0,0,0,30,10980,598,8830,0,0,0,0,0,0,0,0,0,0,0,0,0,613,224358,22751,156600,0,0,0,0,0,0,0,0,0,0,10,13,23,0,18,5,23,12,0,1,0,0,0,9,0,1,0,23,,,,,,Basic,Basic,1,0,3552,12,12456,237,17067,2892,11123,5110,44199,8251,52450,31,196,1156,Yes,26,22,11,16,15,22,23,16,21,17,9,32,230,-122.17827,37.43342,Respondent,12201,2611853,15079,1699319,0,0,33,33,Yes,0,0,0,,,,0,0,CV SURG,5,398,86,597,140,995,226,142,5,0,0,533,120,563,916,1401,444,2497,1480,303,569,68,27,0,32,665,1664,Yes,No,500+,Non-Profit Corporation (i,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,,52450,,,,,1,3564,12693,19959,16233,,Urban,LOS ALTOS/LOS ALTOS HILLS/PALO ALTO CENTRAL/STANFORD,
106430915,MISSION OAKS HOSPITAL,15891 LOS GATOS-ALMADEN ROAD,LOS GATOS,95032,408-559-2011,Yes,01/01/2008,12/31/2008,Open,02/01/2001,05/09/1961,,NO,24,11,15,6085506802, 183m,, 07 - Santa Clara, Santa Clara,70000048,Consolidated Facility,General Acute Care,Investor - Corporation,General Medical / Surgical,34,12444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5490,284,4361,49,17934,284,4361,0,0,0,0,21,7686,730,5061,0,0,0,0,0,0,0,0,0,0,0,0,0,70,25620,1014,9422,0,0,0,0,6,18,0,0,0,0,0,5,5,0,5,0,5,1,0,1,0,0,0,0,0,0,3,5,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.94622,37.24364,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,CAMBRIAN VILLAGE WEST/CAMPBELL SOUTH/LOS GATOS/MONTE SERENO/SAN TOMAS,
106431013,AGNEWS STATE HOSPITAL,3500 ZANKER ROAD,SAN JOSE, 95134-2299,408-451-6000,Yes,01/01/2008,12/31/2008,Open,08/29/1975,08/29/1975,,NO,22,10,16,6085505005, 183o,, 07 - Santa Clara, Santa Clara,150000497,Parent Facility,General Acute Care,State,Developmentally Disabled,16,5856,26,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5856,26,213,0,0,0,0,0,0,0,0,362,132492,23,,27531,0,0,0,0,541,198006,37,19302,919,336354,86,47046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.93708,37.41296,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,500+,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,MILPITAS WEST/SANTA CLARA NORTHEAST,
106431506,KAISER FND HOSP - SAN JOSE,250 HOSPITAL PARKWAY,SAN JOSE,95119,408-972-7000,Yes,01/01/2008,12/31/2008,Open,12/01/1973,12/01/1973,,NO,24,11,16,6085512033, 183i,, 07 - Santa Clara, Santa Clara,70000117,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,158,57828,8096,40874,32,11712,2278,5001,22,8052,1443,4063,14,5124,299,1300,5346,10,3660,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4392,306,769,1237,0,0,0,0,248,90768,12422,56521,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,248,90768,12422,56521,0,0,0,0,0,0,32,1922,3210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,1969,675,503,3,8646,81,14090,881,2005,4765,27213,6405,33618,25,0,15515,Yes,14,13,7,0,6,4,0,0,0,0,0,2,46,-121.80269,37.23924,Respondent,3362,509249,7435,527073,0,5,7,12,Yes,2230,77,10,,,,0,548,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,161,0,193,0,354,0,0,0,0,0,0,0,0,0,,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,33618,2644,506,8727,14971,6770,,Urban,NEW ALMADEN/SAN JOSE SOUTHWEST,
106434040,LUCILE SALTER PACKARD CHILDRENS HOSP. AT STANFORD,725 WELCH ROAD,PALO ALTO,94304,650-498-5050,Yes,01/01/2008,12/31/2008,Open,06/09/1991,06/09/1991,,YES,21,11,14,6085511604, 183a,, 07 - Santa Clara, Santa Clara,70000659,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),Pediatric,35,12810,2291,8552,32,11712,3166,8486,128,38547,5943,30312,24,8784,250,1237,8469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,32574,1801,1119,24106,0,0,0,0,308,104427,13451,79925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,104427,13451,79925,0,0,0,0,0,0,64,4290,10033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-122.17282,37.43677,Respondent,2373,220755,2574,170380,0,0,7,7,,5001,467,96,,,,0,1547,NEITHER,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,300 - 499,Non-Profit Corporation (i,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,LOS ALTOS/LOS ALTOS HILLS/PALO ALTO CENTRAL/STANFORD,
106434051,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,3777 SOUTH BASCOM AVENUE,CAMPBELL,95008,408-558-3640,Yes,01/01/2008,12/31/2008,Open,05/29/1992,05/29/1992,,NO,24,11,15,6085502702, 183m,, 07 - Santa Clara, Santa Clara,70000320,Parent Facility,General Acute Care,Investor - Corporation,Long-Term Care (SN/IC),7,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2562,0,0,0,0,0,0,0,0,0,0,22,8052,26,0,7726,0,0,0,0,0,0,0,0,29,10614,26,7726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.94843,37.25821,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Investor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,,Urban,CAMBRIAN VILLAGE WEST/CAMPBELL SOUTH/LOS GATOS/MONTE SERENO/SAN TOMAS,
106434138,ST. LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,GILROY,95020,408-848-2000,Yes,01/01/2008,12/31/2008,Open,09/30/1999,09/30/1999,,NO,28,13,15,6085512401,182,, 07 - Santa Clara, Santa Clara,70000266,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,48,17568,2724,9777,16,5856,687,1636,0,0,0,0,4,1464,211,256,1368,4,1464,64,126,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26352,3686,13169,0,0,0,0,0,0,0,0,21,7686,85,,786,0,0,0,0,0,0,0,0,93,34038,3771,13955,0,0,0,0,0,0,20,626,1426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,1881,310,13644,71,8299,929,1594,1003,155,76,25573,2389,27962,9,0,648,,0,0,0,0,0,0,0,0,0,0,0,0,0,-121.57411,37.03731,Respondent,1213,128965,2421,159665,0,1,4,5,,650,24,6,Yes,YES,,462,188,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,27962,2191,13715,9228,2597,231,,Rural,GILROY/MORGAN HILL/RUCKER/SAN MARTIN,
106434153,KAISER FND HOSP - SANTA CLARA,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,408-851-1000,Yes,01/01/2008,12/31/2008,Open,07/24/2007,,,NO,22,13,15,6085508102, 183f,, 07 - Santa Clara, Santa Clara,70000661,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,185,67710,13529,57562,52,19032,4336,11249,26,9516,1552,5280,38,13908,456,1623,7601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9516,370,74,6204,0,0,0,0,327,119682,20243,87896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,119682,20243,87896,0,0,0,0,0,0,28,3729,7491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Basic,Basic,7333,1834,1228,11,17143,527,16546,4381,1251,1923,43501,8676,52177,32,6651,7263,Yes,11,13,3,4,33,14,5,2,6,17,2,2,112,-121.995774,37.334597,Respondent,5460,915657,12102,893417,2,8,10,20,Yes,4087,329,52,,,,0,1115,CV SURG,2,0,0,212,70,212,70,151,3,0,0,0,0,548,1027,392,116,940,1143,0,1095,22,391,0,5,0,1513,Yes,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,52177,9167,1239,17670,20927,3174,,Urban,CUPERTINO/RANCHO RINCONADA/SAN JOSE WEST/SARATOGA,
106440755,DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL,1555 SOQUEL DRIVE,SANTA CRUZ,95065,831-462-7700,Yes,01/01/2008,12/31/2008,Open,12/26/1967,12/26/1967,,NO,27,11,17,6087121300,185.1,, 08 - Mid-Coast, Santa Cruz,70000030,Parent Facility,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,181,66246,8927,36159,20,7320,1164,3365,9,3294,172,394,10,3660,159,872,3240,6,2196,95,525,1945,0,0,0,0,0,0,0,0,0,0,14,5124,283,63,3545,0,0,0,0,240,87840,10800,48648,0,0,0,0,28,10248,1178,6722,0,0,0,,0,0,0,0,0,0,0,0,0,268,98088,11978,55370,0,0,0,0,0,0,25,849,1876,0,18,0,18,0,17,1,18,9,0,7,0,0,1,0,1,0,0,18,Yes,Yes,YES,,,Basic,Basic,640,3,6757,7,18206,95,6164,4827,576,2534,32343,7466,39809,24,53,1127,Yes,76,89,45,64,37,43,36,84,44,27,25,24,594,-121.98489,36.98806,Respondent,3561,541883,1334,122055,1,0,7,8,Yes,1068,99,11,,,,0,312,CV SURG,1,0,0,114,23,114,23,59,1,0,0,0,0,850,547,368,0,1218,547,0,470,76,1,0,0,0,547,Yes,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,39809,643,6764,18301,10991,3110,,Urban,APTOS/CAPITOLA/LIVE OAK/RIO DEL MAR/SANTA CRUZ,
