OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_OPER_CURRYR,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,TRAUMA_CTR,TEACH_HOSP,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,LIC_CAT,LICEE_TOC,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_LE17,PSY_CENS_PATIENT_18_64,PSY_CENS_PATIENT_EQ65,PSY_CENS_PATIENT_TOTL_1,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDP,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL_2,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,OUTPATIENT_Pal_CARE_SERV_OFFERED,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_VISITS_NON_URGENT_NOT_adm,EMS_VISITS_NON_URGENT_adm,EMS_VISITS_URGENT_NOT_adm,EMS_VISITS_URGENT_adm,EMS_VISITS_MODERATE_NOT_adm,EMS_VISITS_MODERATE_adm,EMS_VISITS_SEVERE_NOT_adm,EMS_VISITS_SEVERE_adm,EMS_VISITS_CRITICAL_NOT_adm,EMS_VISITS_CRITICAL_adm,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS,resp_stat,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_LT5LBS_8OZ,BIRTHS_LIVE_LT3LBS_5OZ,ABC_OP_PROG,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_DX_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,ICD_IMPLANTATION,OTH_ICD_PROCEDURES,PCI_WITH_STENT,PCI_WITHOUT_STENT,ATHERECTOMY_PTCRA,THROMBO_AGT,PTBV,DX_EP_STUDY,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,OTHR_CATH_PROC,CATH_TOTL,EQUIP_ACQ_OVER_500K,Include_State_hospital,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_TOT,CRIT_TOT,unknown_sev,abc_ldrp1,abc_ldr1,ems_amb_divers1,MSSA_DESIGNATION,MSSA_NAME,oshpd_id2,,,,,,
106400548,TWIN CITIES COMMUNITY HOSPITAL,1100 LAS TABLAS ROAD,TEMPLETON,93465,805-434-3500,Yes,01/01/2013,12/31/2013,Open,02/07/1977,02/07/1977,,NO,35,17,24,6079012704,170,,08 - Mid-Coast,San Luis Obispo,50000078,Parent Facility,-120.71967,35.5543,General Acute Care,Investor - Corporation,General Medical / Surgical,94,34310,3999,16417,10,3650,707,1668,0,0,0,0,18,6570,131,136,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,44530,4837,18411,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,122,44530,4837,18411,0,0,0,0,0,0,12,697,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,2542,10,2382,4,11120,21,10087,576,2917,2855,29048,3466,32514,23,0,293,Yes,0,0,4,0,0,0,0,6,0,0,6,0,16,Respondent,1533,190218,1521,128425,0,0,5,5,Yes,697,28,3,,0,169,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1,8,1,18,0,0,11,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23,,No,100 - 149,Investor,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32514,2552,2386,11141,10663,5772,0,,,1,Rural,ATASCADERO/TEMPLETON,106400548,,,,,,
106400683,ATASCADERO STATE HOSPITAL,P O BOX 7001,ATASCADERO,93423,805-468-2000,Yes,01/01/2013,12/31/2013,Open,06/16/1954,06/16/1954,,NO,35,17,24,6079012503,170,,08 - Mid-Coast,San Luis Obispo,150000498,Parent Facility,-120.65325,35.47178,Acute Psychiatric,State,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,98915,1157,64245,0,0,0,0,0,1004,366460,1012,306232,0,0,0,0,1275,465375,2169,370477,0,0,0,0,0,0,0,0,0,0,143,0,143,0,134,9,143,0,0,0,0,0,0,0,0,0,143,143,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,500+,State,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Rural,ATASCADERO/TEMPLETON,106400683,,,,,,
106404046,SAN LUIS OBISPO CO PSYCHIATRIC HEALTH FACILITY,2178 JOHNSON AVE,SAN LUIS OBISPO,93401,805-781-4711,Yes,01/01/2013,12/31/2013,Open,04/08/2003,04/08/2003,,NO,35,17,24,6079011000,172,,08 - Mid-Coast,San Luis Obispo,M02016035,Parent Facility,-120.6465,35.27461,Psychiatric Health Facility,City and/or County,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,1291,3701,0,0,0,,0,0,0,0,0,0,0,0,0,16,5840,1291,3701,0,0,0,0,0,0,0,0,0,0,12,0,12,2,9,1,12,0,0,0,0,7,0,0,5,0,0,12,Yes,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,City and/or County,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Rural,SAN LUIS OBISPO,106404046,,,,,,
106410742,MILLS  HEALTH CENTER,100 SOUTH SAN MATEO DRIVE,SAN MATEO,94401,650-696-5400,Yes,01/01/2013,12/31/2013,Open,01/01/1946,01/01/1946,,NO,50,30,37,6081606300,176f,,04 - West Bay,San Mateo,220000037,Consolidated Facility,-122.32632,37.56649,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,21,7665,513,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7665,513,2041,0,0,0,0,39,14235,1624,10799,0,0,0,,0,0,0,0,0,0,0,0,0,60,21900,2137,12840,13,513,2041,0,0,0,0,0,0,0,15,0,15,3,12,0,15,2,3,0,4,0,2,4,0,0,0,15,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,4149,287300,0,10,0,10,Yes,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,50 - 99,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Urban,FOSTER CITY/REDWOOD SHORES/SAN MATEO EAST,106410742,,,,,,
106410782,SAN MATEO MEDICAL CENTER,222 WEST 39TH AVENUE,SAN MATEO,94403,650-573-2222,Yes,01/01/2013,12/31/2013,Open,07/01/1953,07/01/1953,,NO,22,13,14,6081607200,176e,,04 - West Bay,San Mateo,220000015,Parent Facility,-122.29951,37.53017,General Acute Care,City and/or County,General Medical / Surgical,86,31390,2774,11326,0,0,0,0,7,2555,28,63,7,2555,121,309,1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,36500,2923,12574,0,0,0,0,34,12410,633,8189,375,136875,0,,0,0,0,0,0,0,0,0,0,509,185785,3556,20763,0,0,0,0,0,0,0,0,0,0,22,0,22,0,21,1,22,5,5,10,0,2,0,0,0,0,0,22,,,,,,No,Basic,Basic,2177,43,11095,42,13708,117,10995,1392,1011,1336,38986,2930,41916,15,0,694,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,738,80914,1973,148602,0,0,3,3,Yes,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,500+,City and/or County,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41916,2220,11137,13825,12387,2347,0,,,,Urban,BURLINGAME HILLS/BURLINGAME SOUTHWEST/HILLSBOROUGH/HILLSDALE/MILLBRAE WEST/SAN BRUNO CENTRAL/SAN MAT,106410782,,,,,,
106410804,KAISER FND HOSP - REDWOOD CITY,1150 VETERANS BOULEVARD,REDWOOD CITY,94063,650-299-2000,Yes,01/01/2013,12/31/2013,Open,07/17/1968,07/17/1968,,NO,22,13,14,6081610202,176c,,04 - West Bay,San Mateo,220000021,Parent Facility,-122.2232,37.48948,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,175,63875,7723,30242,24,8760,1491,3445,0,0,0,0,10,3650,146,1055,2960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1460,180,97,640,0,0,0,0,213,77745,9540,37287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,77745,9540,37287,0,0,0,0,0,0,24,1315,2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,YES,,,Yes,Basic,Basic,7323,0,5182,14,5527,266,4023,2228,174,862,22229,3370,25599,16,6002,29,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,2439,421007,4806,389073,2,2,6,10,Yes,1478,49,2,Yes,1212,266,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41,115,0,115,41,238,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,2,0,0,281,Yes,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25599,7323,5196,5793,6251,1036,0,1,,,Urban,ATHERTON/LINDENWOOD/MENLO OAKS/MENLO PARK/REDWOOD CITY CENTRAL/SHARON HEIGHTS/WEST MENLO PARK/WOODSI,106410804,,,,,,
106410806,KAISER FND HOSP - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,650-742-2000,Yes,01/01/2013,12/31/2013,Open,07/01/1974,07/01/1974,,NO,19,13,14,6081601900,176a,,04 - West Bay,San Mateo,220000022,Parent Facility,-122.43837,37.65806,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,105,38325,5114,17398,0,0,0,0,0,0,0,0,15,5475,109,796,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,43800,5223,19457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,43800,5223,19457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Yes,YES,,,Yes,Basic,Basic,8706,1,6914,9,8657,355,6264,2585,279,666,30820,3616,34436,19,0,54,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1632,211042,3780,352746,0,1,6,7,Yes,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34436,8707,6923,9012,8849,945,0,,,,Urban,BRISBANE/BURLINGAME NORTHEAST/COLMA/DALY CITY EAST/MILLBRAE EAST/SAN BRUNO/SOUTH SAN FRANCISCO,106410806,,,,,,
106410817,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,94015,650-992-4000,Yes,01/01/2013,12/31/2013,Open,12/12/1965,12/12/1965,,NO,19,11,14,6081601400,176d,,04 - West Bay,San Mateo,220000026,Parent Facility,-122.47283,37.68172,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,201,73365,6883,40968,18,6570,592,1727,0,0,0,0,14,5110,0,1157,3893,14,5110,0,452,1771,0,0,0,0,0,0,0,0,0,0,3,1095,0,0,0,0,0,0,0,250,91250,7475,48359,0,0,0,0,24,8760,0,0,83,30295,0,0,0,0,0,0,0,0,0,0,0,357,130305,7475,48359,0,0,0,0,0,0,14,620,1228,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,1009,0,5043,0,7201,0,5987,0,1918,0,21158,5797,26955,18,0,55,Yes,0,170,106,116,147,74,72,79,72,116,141,151,1244,Respondent,1715,262015,1074,88725,0,4,9,13,Yes,593,25,1,,0,159,CV SURG,3,0,0,38,52,38,52,60,3,0,0,0,0,405,315,436,247,841,562,843,0,78,5,10,5,465,497,0,38,0,35,42,90,211,4,34,0,0,2357,,No,300 - 499,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26955,1009,5043,7201,5987,1918,5797,,,1,Urban,BROADMOOR VILLAGE/DALY CITY WEST/SAN BRUNO NORTHWEST/SERRAMONTE/WESTBOROUGH,106410817,,,,,,
106410828,SETON COASTSIDE,600 MARINE BOULEVARD,MOSS BEACH,94038,650-563-7100,Yes,01/01/2013,12/31/2013,Open,02/01/2005,01/01/1971,,NO,22,13,14,6081613600,175.1,,04 - West Bay,San Mateo,220000026,Consolidated Facility,-122.50882,37.52439,General Acute Care,Non-Profit Corporation (incl. Church-related),Long-Term Care (SN/IC),5,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1825,0,0,0,0,0,0,0,0,0,0,116,42340,98,0,38166,0,0,0,0,0,0,0,0,121,44165,98,38166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Standby,Standby,123,0,1714,0,1194,0,331,0,19,0,3381,0,3381,7,0,15,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,0,0,0,0,0,0,0,0,,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Non-Profit Corporation (i,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3381,123,1714,1194,331,19,0,,,,Rural,EL GRANADA/HALF MOON BAY/MIRAMAR/MONTARA/MOSS BEACH/PRINCETON BY THE SEA/SKYLINE,106410828,,,,,,
106410852,MILLS-PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,94010,650-696-5400,Yes,01/01/2013,12/31/2013,Open,03/01/1954,03/01/1954,,NO,46,18,29,6081605000,176e,,04 - West Bay,San Mateo,220000037,Parent Facility,-122.3832465,37.5944692,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,175,63875,9507,34627,30,10950,1915,5985,0,0,0,0,24,8760,319,1217,4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4380,211,0,995,0,0,0,0,241,87965,11952,45715,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,241,87965,11952,45715,0,0,0,0,0,0,0,1960,4511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,7063,1044,10401,64,13815,1048,5408,5483,237,862,36924,8501,45425,23,0,415,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,3449,529600,3228,316400,0,0,11,11,Yes,1960,79,3,,0,611,CV SURG,1,0,0,105,0,105,0,52,2,0,0,0,0,183,251,261,306,444,557,403,1,75,37,21,16,347,18,2,0,2,8,57,0,0,0,9,0,14,1010,,No,200 - 299,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45425,8107,10465,14863,10891,1099,0,,,,Urban,BURLINGAME HILLS/BURLINGAME SOUTHWEST/HILLSBOROUGH/HILLSDALE/MILLBRAE WEST/SAN BRUNO CENTRAL/SAN MAT,106410852,,,,,,
106410891,SEQUOIA HOSPITAL,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,650-369-5811,Yes,01/01/2013,12/31/2013,Open,10/17/1950,10/17/1950,,NO,22,13,18,6081609800,176g,,04 - West Bay,San Mateo,220000045,Parent Facility,-122.25377,37.48129,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,146,53290,3948,15342,23,8395,1494,4478,0,0,0,0,20,7300,167,571,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,68985,5609,21789,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,189,68985,5609,21789,0,0,0,0,0,0,23,1566,3633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,488,0,5488,0,9147,0,2683,1345,50,2733,17856,4078,21934,15,488,345,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1515,250111,2386,210277,0,0,10,10,Yes,1599,75,1,,1134,465,CV SURG,10,0,0,205,3,205,3,77,5,0,0,0,0,256,477,494,818,750,1295,344,0,102,68,34,30,168,14,8,0,0,15,592,135,296,0,2,0,237,2045,Yes,No,150 - 199,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21934,488,5488,9147,4028,2783,0,,,,Urban,BELMONT/DEVONSHIRE/EMERALD LAKE/FARM HILLS/PALOMAR PARK/SAN CARLOS WEST/THE HIGHLANDS,106410891,,,,,,
106414018,MENLO PARK SURGICAL HOSPITAL,570 WILLOW ROAD,MENLO PARK,94025,650-324-8500,Yes,01/01/2013,12/31/2013,Open,12/17/1992,12/17/1992,,NO,34,16,23,6081612200,176c,,04 - West Bay,San Mateo,220000276,Parent Facility,-122.16212,37.45797,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,16,5840,246,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,246,300,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16,5840,246,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,242,48300,1375,127800,0,0,2,2,Yes,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,1 - 49,Non-Profit Corporation (i,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Urban,ATHERTON/LINDENWOOD/MENLO OAKS/MENLO PARK/REDWOOD CITY CENTRAL/SHARON HEIGHTS/WEST MENLO PARK/WOODSI,106414018,,,,,,
106420483,GOLETA VALLEY COTTAGE HOSPITAL,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,805-967-3411,Yes,01/01/2013,12/31/2013,Open,07/13/1964,07/13/1964,,NO,37,19,24,6083003001,181a,,10 - Santa Barbara/Ventura,Santa Barbara,50000034,Parent Facility,-119.80929,34.43336,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,46,16790,1266,3017,10,3650,0,0,0,0,0,0,11,4015,245,305,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,24455,1511,3790,0,0,0,0,0,0,0,0,55,20075,5,,10894,0,0,0,0,0,0,0,0,122,44530,1516,14684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,No,Basic,Basic,553,0,2257,1,7747,8,4806,98,2502,485,17865,592,18457,8,56,262,No,0,0,0,0,0,0,0,0,0,0,0,0,0,Respondent,1022,191256,1597,110629,0,0,4,4,Yes,0,0,0,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,100 - 149,Non-Profit Corporation (i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18457,553,2258,7755,4904,2987,0,,,,Urban,GOLETA SOUTH/ISLA VISTA/SANTA BARBARA SOUTH,106420483,,,,,,
